page_number,paragraph_number,text,pages_to_skip,detection
5,5,"8. Although the external sector remains very strong, Korea’s financial markets are deep and highly open, which makes the markets sensitive to volatility in the global markets and cross-border capital flows. A faster-than-expected pace of monetary policy normalization in the U.S. and other advanced economies as well as renewed geopolitical tension in the region, could heighten volatility in Korea’s financial markets.",FALSE,normal
5,6,"9. Over the medium- to long-term, Korea’s potential growth will face challenges in the labor market and industry. The labor market continues to face structural challenges stemming from an aging population and youth underemployment. Declining competitiveness in the non-ICT industries and overseas outsourcing in key manufacturing sectors will weaken domestic employment and investment further. Moreover, excessive concentration in ICT industries may result in the Korean economy being susceptible to shocks arising from global ICT downturns.",FALSE,normal
5,7,"10. The government’s efforts to shift towards a new growth paradigm could well address structural issues in the economy; however, all four pillars of the strategy should be implemented in a well-coordinated manner. Income policy should be well-executed to avoid creating adverse consequences in the labor market and should be complemented by growth-oriented policies and expanding social safety nets. Ongoing efforts to promote innovation and fair competition are welcome and should be expedited, while structural reforms in the service sectors and non-ICT manufacturing industries should be stepped up to enhance productivity and competitiveness as well as to create more quality jobs.",FALSE,normal
5,8,"11. Given ample fiscal space, the active use of fiscal policy to pursue more inclusive economic growth and promote innovation-led growth while maintaining long-term fiscal sustainability is commendable. Assigning more budget allocation to the income policy and social welfare is welcome. However, fiscal spending should be allocated more towards the sustainable growth objective such as moving the services sector up the value chain.",FALSE,normal
5,9,"12. The accommodative monetary policy stance should be maintained in view of moderating economic growth and subdued inflation. The positive output gap has narrowed recently with the moderating economy. The Korean economy also faces challenges from a weak labor market and downside risks from the escalation of global trade tensions. Meanwhile, headline inflation is expected to be lower than the BOK’s target due to soft demand pressure.",FALSE,normal
5,10,"13. A series of tighter regulations has largely contained the build-up of household debt and housing prices, although pockets of risk remain and warrant close monitoring. The full implementation of the Debt Service Ratio (DSR) is expected to safeguard financial stability. The mission commends the government’s continuing and timely efforts to stabilize the housing market. In addition, close monitoring of housing prices needs to be carried out, especially in Seoul metropolitan area.",FALSE,normal
5,11,NA,FALSE,empty
6,1,NA,FALSE,empty
6,2,Korea Annual Consultation Report 2018,FALSE,page_header
6,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 6 of 49,FALSE,page_footer
6,4,A. Recent Developments and Outlook A.1 Real Sector Developments and Outlook,FALSE,normal
6,5,"1. The Korean economy registered growth of around 2.8 percent in H1 2018. The growth was underpinned by strong exports, expansionary fiscal spending and continued improvement in private consumption (Figure 1). Private consumption continued to grow, supported by rising household income and the Winter Olympics. Private investment, on the other hand, slowed down due to a high base in facilities investment and continued correction in construction activities. A series of property-related taxes and macro-prudential measures on mortgage loans curbed residential property construction. Merchandise exports continued to expand, albeit moderating from a high base in 2017, on the back ICT exports. Meanwhile, there was a slowdown in merchandise import growth, particularly capital goods imports, due to subdued domestic investment. On the production side, the services sector continued to expand, while construction was subdued due to measures imposed on the property sector. Overall, the manufacturing sector moderated slightly in 2018.",FALSE,normal
6,6,"2. Going forward, Korea’s economic growth is likely to stay at around potential, although it will moderate somewhat. The economy is expected to grow at 2.7 percent in 2018 and 2.6 percent in 2019, led by exports and private consumption. Korea’s merchandise export will post a positive growth due to the continuing expansion in the global ICT industry. Private consumption will continue to grow thanks to the government’s stimulus measures and rising income. Expansionary fiscal policies including previous fiscal measures to subsidize households’ living expenses will support the growth. However, growth is expected to moderate further in 2019, weighed down by high household debt and headwinds from the escalation of global trade tensions. Meanwhile, investment is expected to be subdued reflecting corrections in facilities investment and measures imposed on the property market, although large corporates have announced new facilities investment plans.",FALSE,normal
6,7,Figure 1. Real GDP Growth: Conventional Method Figure 2. Real GDP Growth: Import-adjusted,FALSE,fig_table
6,8,Source: BOK; AMRO staff estimations Source: BOK; AMRO staff estimations,FALSE,normal
6,9,"3. The employment is slowing down in manufacturing and services. Under the income-led growth strategy, the minimum wage was raised by 16.4 percent at the beginning of 2018 and scheduled to increase by another 10.9 percent in 2019. Moreover, work hours were reduced in large firms starting in July 2018. In H1 2018, employment in the manufacturing sector shrank, reflecting the restructuring witnessed in the shipbuilding and automotive",FALSE,normal
6,10,2.8% 2.8% 2.8% 2.9% 3.1%,FALSE,garbage
6,11,2.8% 2.6%,FALSE,garbage
6,12,-4%,FALSE,garbage
6,13,-2%,FALSE,garbage
6,14,0%,FALSE,garbage
6,15,2%,FALSE,garbage
6,16,4%,FALSE,garbage
6,17,6%,FALSE,garbage
6,18,8%,FALSE,garbage
6,19,Q1 Q2 Q3 Q4 Q1 Q2 Q3 Q4 Q1 Q2r,FALSE,garbage
6,20,2016 2017 2018 15 16 17 18f 19f,FALSE,garbage
6,21,Imports Exports Changes in Inventories Gross Fixed Capital Form. Gov. Consumption Private Consumption GDP,FALSE,normal
6,22,%yoy,FALSE,garbage
6,23,-,FALSE,empty
6,24,0.5,FALSE,garbage
6,25,1.0,FALSE,garbage
6,26,1.5,FALSE,garbage
6,27,2.0,FALSE,garbage
6,28,2.5,FALSE,garbage
6,29,3.0,FALSE,garbage
6,30,3.5,FALSE,garbage
6,31,4.0,FALSE,garbage
6,32,2014 2015 2016 2017,FALSE,garbage
6,33,Domestic demand Exports GDP,FALSE,normal
6,34,%pts,FALSE,garbage
6,35,NA,FALSE,empty
7,1,NA,FALSE,empty
7,2,Korea Annual Consultation Report 2018,FALSE,page_header
7,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 7 of 49,FALSE,page_footer
7,4,"industries, while employment in the services sector – including education, wholesale-retail trade, hotels and restaurants, and facilities management – stagnated (Figure 3). By status, temporary and daily workers underpin the decline in employment, while regular employment has held up well. Meanwhile, the youth unemployment rate remains high, despite various government support measures and incentives for youth employment. In addition to corporate restructuring, the decline in employment is also on account of a declining working-age population, greater use of automation, and the increases in the minimum wage. (See Selected Issue 1: Key Drivers of Stagnant Labor Market)",FALSE,normal
7,5,"4. Headline inflation remains below the BOK’s 2.0 percent target. Consumer price inflation eased from 1.9 percent in 2017 to 1.4 percent in H1 2018 as fresh food, agriculture and public service prices stabilized (Figure 4). Demand-side pressure was dampened by a narrowing positive output gap, as indicated by weaker consumer confidence and lower core inflation. Inflation expectations have been hovering at around 2.5 percent since early 2016. Going forward, headline inflation is expected to moderate to 1.6 percent in 2018 before rising to 1.9 percent in 2019, driven by supply-side factors including the planned increase in public utility prices as well as the lagged effect of higher oil prices. Demand-side pressure will continue to be soft, even though the reduction in individual consumption taxes for oil and newly purchased vehicles will boost spending.",FALSE,normal
7,6,Figure 3. Annual Change of Employment Figure 4. Inflation1,FALSE,fig_table
7,7,Source: Statistics Korea; AMRO staff calculations Source: BOK; AMRO staff calculations,FALSE,normal
7,8,Authorities’ Views,FALSE,normal
7,9,"5. In the authorities’ view, Korea’s economic growth will continue at a rate that does not diverge significantly from its potential level, considering current economic conditions. The authorities expected the Korean economy to be faced with upside risks in 2018 from the buoyancy of the global economy, the facilities investment of large companies, and a more expansionary fiscal stance. Growth is projected at 2.7 percent in 2018 and 2019. On the inflation front, the authorities were of the view that headline inflation will be at 1.6 percent in 2018 and rise marginally to 1.8 percent in 2019.",FALSE,normal
7,10,"1 Headline inflation spiked up to 1.9 percent in September 2018, mainly driven by a jump in food prices, as the summer was unprecedentedly long and hot.",FALSE,normal
7,11,-400 -300 -200 -100,FALSE,garbage
7,12,0 100 200 300 400 500 600 700,FALSE,garbage
7,13,Jan Apr Jul Oct Jan Apr Jul Oct Jan May Aug Nov Feb May Aug,FALSE,garbage
7,14,2015 2016 2017 2018,FALSE,garbage
7,15,"Public Administration and Defence Other Private Service Sectors Wholesale, Retail Trade, Hotel & Restaurants Construction Manufacturing Total Employment",FALSE,normal
7,16,'000 jobs,FALSE,garbage
7,17,-2.0,FALSE,garbage
7,18,-1.0,FALSE,garbage
7,19,0.0,FALSE,garbage
7,20,1.0,FALSE,garbage
7,21,2.0,FALSE,garbage
7,22,3.0,FALSE,garbage
7,23,4.0,FALSE,garbage
7,24,Jan May Sep Jan May Sep Jan May Sep Jan May Sep Jan May Sep,FALSE,garbage
7,25,2014 2015 2016 2017 2018,FALSE,garbage
7,26,Food and Energy Core Inflation (excl. Food and Energy) Headline inflation Inflation expectations Inflation Target for,FALSE,normal
7,27,2016-2018: 2%,FALSE,garbage
7,28,%yoy,FALSE,garbage
7,29,NA,FALSE,empty
8,1,NA,FALSE,empty
8,2,Korea Annual Consultation Report 2018,FALSE,page_header
8,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 8 of 49,FALSE,page_footer
8,4,A.2 External Sector and the Balance of Payments,FALSE,normal
8,5,"6. The trade surplus remained strong in H1 2018 but the U.S. trade measures imposed earlier this year have adversely impacted some industries. Exports excluding vessels continued to grow, albeit slowing, underpinned by the strong growth of semiconductors and petrochemical exports, while the imports growth moderated due to a high- base effect and slow domestic investment (Figure 5). Vessel exports were on the recovery trajectory with new shipbuilding orders inching up since 2017 (See Selected Issue 2: Update on The Corporate Restructuring of Korea’s Shipbuilding Industry). Meanwhile, automotive exports have dropped since early 2018, mainly led by exports to the U.S. market, due to corporate restructuring in the auto industry. 2 The amended Korea-U.S. Free Trade Agreement3 signed on 24 September 2018 is expected to have limited impact on Korea’s auto industry as American car imports to Korea remained lower than the quota. Moreover, the extension of U.S. tariffs on Korean truck imports is unlikely to affect Korean automakers, since the companies had already planned to produce trucks in its U.S.-based factories. In terms of the impact of U.S. trade measures, according to the Korea International Trade Association4, Korean steel exports to the U.S.5 have declined since March 2018. Moreover, U.S measures led to a drop in Korea’s washing machine exports to the U.S. by 50 percent and solar panels by 16.6 percent between January and May 2018. The U.S. quota on Korean steel6 imports and subsequent exemption to specific exporters signals uncertainty for Korea’s steel industry.",FALSE,normal
8,6,"7. The current account surplus is expected to be sustained, albeit registering a slight decline in 2019. In addition to buoyant ICT and petrochemical exports, a rebound in Chinese tourist arrivals is expected to continue and help in reducing the service account deficit, reflecting an easing in political tension between China and Korea over the installation of the U.S. made anti-missile system (Terminal High Altitude Area Defense – THAAD). However, strong revenue from exports of goods and services will be offset by the rapidly growing Korean overseas tourism and strong imports of the ICT industry (Figure 6). Going forward, the current account surplus is expected to be at 5.3 percent of GDP in 2018, reducing slightly to 4.9 percent of GDP in 2019.",FALSE,normal
8,7,"2 In addition to the corporate restructuring, the Korean auto industry also face structural challenges stemming from lower competitiveness of Korean auto brands in the U.S. market and higher labor costs compared to its Japanese and German competitors. Moreover, Korean car makers have transferred some of production from their Korean-based factories to Mexico- and U.S.-based factories gradually since 2013, while they have reduced production and export volume in Korea. 3 The phasing out of the 25.0 percent U.S. tariffs on Korean truck imports was extended from 2021 to 2041. Moreover, the quota of the U.S. auto exports to Korea was increased from 25,000 to 50,000 cars per manufacturer with adoption of U.S. safety standards. 4 Korea International Trade Association (KITA). (2018, June 27). Assessment on Trade in the First Half of 2018 and Outlook for The Second Half. 5 Accounting for 12.5 percent of total steel exports in 2017. 6 Korean exports of steel products to the U.S. is subject to a product-specific quota equivalent to 70.0 percent of the average annual import volume of such products during 2015-2017. (United States International Trade Commission, 2018).",FALSE,normal
8,8,NA,FALSE,empty
9,1,NA,FALSE,empty
9,2,NA,FALSE,empty
9,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 9 of 49,FALSE,page_footer
9,4,Figure 5. Merchandize Exports7 Figure 6. Service Account,FALSE,fig_table
9,5,Source: Korea Customs; AMRO staff calculations Source: BOK; AMRO staff calculations,FALSE,normal
9,6,"8. Despite heightened external uncertainty, financial markets in Korea have been relatively less volatile than other EMEs, amid the easing of geopolitical tension. In 2018, Korea’s financial markets experienced a sharp but temporary rise in volatility stemming from concerns of a faster pace of Federal rate hikes and an escalation of the U.S.-China trade conflict. Despite wider negative yield spreads between the Korean and the U.S. Treasury bonds, and increased risk aversion towards EMEs, Korea’s bond market has continued to see inflows, supported by strong macroeconomic fundamentals and a sound external position (Figure 7). Recently, the Korean won has depreciated against the U.S. dollar, along with most regional currencies, following the U.S. announcement of increased tariffs on Chinese imports in June.",FALSE,normal
9,7,"9. Korea has continued to build up its net creditor position (Figure 8), and the economy has become resilient to external shocks on the back of ample international reserves. The bulk of the current account surplus is invested overseas in the form of overseas direct and portfolio investment by Korean residents. Korean corporates have been outsourcing their production to seek lower labor cost and to gain market share (See Box A. Development of Korea’s Overseas Direct Investment), whereas rising overseas portfolio investments have been driven mainly by pension funds and other institutional investors, in search of higher yields and diversification of their investment assets. The overall balance is expected to register a surplus and international reserves to increase to about USD 400 billion by the end of 2018, equivalent to 6.6 months of goods and services imports. Gross external debt amounted to around 28.1 percent of GDP or 26.6 percent of international reserves at end of Q2 2018 with short-term debt at around one-third of the total.",FALSE,normal
9,8,Figure 7. Non-resident’s Net Investment in Bond and Stock Markets,FALSE,fig_table
9,9,Figure 8. Net International Investment Position,FALSE,fig_table
9,10,Source: Financial Supervisory Service (FSS); AMRO staff calculations Source: BOK,FALSE,normal
9,11,"7 Based on the press release of MOTIE, the surge in automotive exports in Q3 2017 was driven by (1) low base effect from the strike in Q3 2016 and (2) frontloading impact of Chuseok holiday in Oct 2017.",FALSE,normal
9,12,-20,FALSE,garbage
9,13,-10,FALSE,garbage
9,14,0,FALSE,garbage
9,15,10,FALSE,garbage
9,16,20,FALSE,garbage
9,17,30,FALSE,garbage
9,18,40,FALSE,garbage
9,19,Jan Apr Jul Oct Jan Apr Jul Oct Jan Apr Jul Oct Jan Apr Jul,FALSE,garbage
9,20,2015 2016 2017 2018,FALSE,garbage
9,21,Total exports Total exports excl. vessels Electronics Auto,FALSE,normal
9,22,"%yoy, 3mma",FALSE,normal
9,23,-150,FALSE,garbage
9,24,-50,FALSE,garbage
9,25,50,FALSE,garbage
9,26,-20,FALSE,garbage
9,27,-10,FALSE,garbage
9,28,0,FALSE,garbage
9,29,10,FALSE,garbage
9,30,1Q 2Q 3Q 4Q 1Q 2Q 3Q 4Q 1Q 2Q 3Q 4Q 1Q 2Q 3Q 4Q 1Q 2Q,FALSE,garbage
9,31,2014 2015 2016 2017 2018,FALSE,garbage
9,32,Other Services Transport Services Travel services Chinese Tourist Arrival (RHS),FALSE,normal
9,33,USD bn %yoy,FALSE,normal
9,34,-6,FALSE,garbage
9,35,-4,FALSE,garbage
9,36,-2,FALSE,garbage
9,37,0,FALSE,garbage
9,38,2,FALSE,garbage
9,39,4,FALSE,garbage
9,40,6,FALSE,garbage
9,41,8,FALSE,garbage
9,42,Jan Apr Jul Oct Jan Apr Jul Oct Jan Apr Jul Oct Jan Apr Jul,FALSE,garbage
9,43,2015 2016 2017 2018,FALSE,garbage
9,44,Non-Residents' net Investment in Bonds,FALSE,normal
9,45,Non-Residents' net Investment in Stocks,FALSE,normal
9,46,KRW trillion,FALSE,normal
9,47,-700,FALSE,garbage
9,48,-500,FALSE,garbage
9,49,-300,FALSE,garbage
9,50,-100,FALSE,garbage
9,51,100,FALSE,garbage
9,52,300,FALSE,garbage
9,53,500,FALSE,garbage
9,54,700,FALSE,garbage
9,55,Q1 Q3 Q1 Q3 Q1 Q3 Q1 Q3 Q1 Q3 Q1 Q3 Q1,FALSE,normal
9,56,2012 2013 2014 2015 2016 2017 2018,FALSE,garbage
9,57,Direct Investment Portfolio Investment Other Investment Financial Derivatives Reserve Net IIP,FALSE,normal
9,58,USD bn,FALSE,normal
9,59,NA,FALSE,empty
10,1,NA,FALSE,empty
10,2,Korea Annual Consultation Report 2018,FALSE,page_header
10,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 10 of 49,FALSE,page_footer
10,4,"Box A. Developments in Korean Overseas Direct Investment Overseas direct investment (ODI) from Korea grew at a relatively faster pace during the past two years. Due to a saturated domestic market, Korean ODI is expected to increase in the future. This box provides an overview of Korean ODI developments in terms of investment destinations and investment sectors.",FALSE,normal
10,5,"Korea’s ODI started to grow faster in the 1990s after ODI-related regulations were relaxed. According to Kim and Rhee (2009), Korea’s ODI was originally regulated by the foreign investment law under the foreign exchange regulations. However, the government gradually liberalized ODI regulations in the 1980s and ODI started to speed up in the 1990s (Figure A1). Kim and Rhee (2009) argued that market expansion and the acquisition of strategic assets – including technologies – were key motivations for Korean ODI, particularly in advanced economies. On the other hand, cost reduction by leveraging on low wages and market expansion were the drivers for ODI to developing economies. In addition, the government continues to take measures – such as financial support, taxation and overseas investment information services – to support ODI. As financial support, the Export- Import Bank of Korea provides loans to support overseas investment. The Korea Trade Insurance Corporation (K-SURE), meanwhile, provides overseas investment insurance, covering the risks of expropriation, war, failure to execute agreements, money transfer, force majeure and the like. Tax support includes avoidance of double taxation according to bilateral governmental taxation agreements. The Korea Trade-Investment Promotion Agency, which has 126 offices in the world, supports overseas investments by providing market information on foreign countries.",FALSE,normal
10,6,"Developments of Korean ODI from 1980 can be separated into four sub-periods based on differences in destination and targeted sectors (Figures A2 and A3). In the first period (1980-1989) in which ODI from Korea was relatively restricted, the main destination was North America accounting for 40 percent of total ODI flows at that time, followed by Asia. Targeted sectors were mining, manufacturing and finance. In the second period (1990-2006), Korean investors’ interests in developing economies increased, reflected by a rising share of ODI flows to Asia and Latin America. Notwithstanding the greater attractiveness of developing economies, the share of Korean ODI flows into developed countries in North America and Europe remained high, accounting for around 40 percent of total ODI flows in that period. By sector, Korean ODI flows among manufacturing firms rose remarkably, accounting for 52.7 percent of total ODI flows in that period. During the third period (2007- 2015), ODI outflows expanded considerably and reached about 2 percent of GDP, partly contributed by rising current account surplus. China and Vietnam are top destinations of ODI from Korea since 2007. Additionally, the structure of Korean ODI witnessed an increased share of ODI to Eastern Europe and the Middle East as well. By sector, Korean ODI to the financial sector as well as mining expanded. In the last period (2016-2017), Korean ODI grew at a relatively faster pace than the past. The recent surge in ODI was driven by ODI to the U.S. and, by sector, ODI to the financial sector (especially in Southeast Asian countries), wholesale and retail sales as well as manufacturing (Figure A3). The expanding share of finance and insurance sector was driven by growing demand from Korean firms that expand their overseas business and Korean financial institutions’ increasing interests in foreign markets. In 2017, there was a mega M&A deal worth USD8 billion in the U.S.,8 classified as part of the wholesale & retail sales category. The number of Korean firms involved in M&A in the U.S. is also increasing in order to improve R&D activities and to acquire new technologies. Meanwhile, Korean manufacturers also have strong motivation to invest in developing markets - such as Peru, Chile and Brazil - to expand local market share and to benefit from cheap labor.",FALSE,normal
10,7,Figure A1: Korea’s Invested ODI Flow (1981-2017),FALSE,normal
10,8,"Note: ASEAN here includes Vietnam, Singapore, Indonesia, Malaysia and Thailand Source: Korea EximBank; BOK; CEIC; AMRO staff calculations",FALSE,normal
10,9,"8 Samsung Electronics acquired Harman International Industries in March 2017, with the intention of using its network to expand its supply of displays and semiconductors to cars (https://www.zdnet.com/article/samsung-completes-8-billion-harman- acquisition/).",FALSE,normal
10,10,NA,FALSE,empty
11,1,NA,FALSE,empty
11,2,Korea Annual Consultation Report 2018,FALSE,page_header
11,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 11 of 49,FALSE,page_footer
11,4,"Reference Kim, J., and Rhee, D. 2009. “Trends and Determinants of South Korean Outward Foreign Direct Investment.” The Copenhagen Journal of Asian Studies 27(1): 2009.",FALSE,normal
11,5,Figure A2. Korea’s ODI Flow (by Destination) Figure A3. Korea’s ODI Flow (Top 5 by Sector),FALSE,fig_table
11,6,Source: Korea Eximbank; CEIC; AMRO staff calculations Source: Korea Eximbank; CEIC; AMRO staff calculations,FALSE,normal
11,7,NA,FALSE,empty
11,8,A.3 Monetary Condition and Financial Sector,FALSE,normal
11,9,"10. The monetary condition has remained accommodative amid low inflation. After a long period of a low interest rates, the BOK raised the base rate by 25 basis points in late 2017 to 1.5 percent. Despite the increase, the monetary policy stance remains accommodative and supportive of growth with the real base rate at around 0 percent. Corporate financing has inched up in terms of loans and bond issuance. Meanwhile, household debt growth has moderated to 7.6 percent at the end of Q2 2018, reflecting the policy-induced effects of tighter macro- prudential measures imposed on household borrowing and the housing market (Figure 9).",FALSE,normal
