page_number,paragraph_number,text,pages_to_skip,detection
5,23,Net lending (+)/borrowing(-) 3/ -7.4 -6.3 -5.5 -4.8 -4.5 -4.6 -4.7,TRUE,normal
5,24,Public and publicly guaranteed debt (end of period) 52.0 55.0 57.4 59.9 58.5 57.9 57.5,TRUE,normal
5,25,"Money and credit (percent change, end of period) Broad money (M2) 18.8 17.7 16.2 18.4 15.0 16.8 18.9",TRUE,normal
5,26,Credit to the economy 12.7 13.8 18.8 18.8 17.4 16.9 15.3,TRUE,normal
5,27,"Interest rates (in percent, end of period) Nominal three-month deposit rate (households) 6.9 5.0 4.8 4.9 ... ...",TRUE,normal
5,28,"Nominal short-term lending rate (less than one year) 9.7 8.5 7.2 7.2 ... ... Balance of payments (in percent of GDP, unless otherwise",TRUE,normal
5,29,indicated) Current account balance (including official transfers) 4.5 4.9 -0.1 2.9 2.5 2.1 1.8,TRUE,normal
5,30,Exports f.o.b. 77.4 80.8 84.6 87.7 97.1 103.7 109.4,TRUE,normal
5,31,Imports f.o.b. 72.3 74.3 80.8 82.2 91.9 99.0 105.2,TRUE,normal
5,32,Capital and financial account 0.2 2.9 0.5 5.3 9.0 2.2 2.9,TRUE,normal
5,33,Gross international reserves (in billions of U.S. dollars) 4/ 26.1 34.5 28.5 36.8 49.4 59.6 72.0,TRUE,normal
5,34,In months of prospective GNFS imports 2.1 2.4 1.9 2.0 2.3 2.4 2.5,TRUE,normal
5,35,Total external debt (end of period) 37.3 38.3 42.0 45.2 49.1 50.6 51.4,TRUE,normal
5,36,"Nominal exchange rate (dong/U.S. dollar, end of period)",TRUE,normal
5,37,"21,10",TRUE,garbage
5,38,5,TRUE,garbage
5,39,"21,38",TRUE,garbage
5,40,5,TRUE,garbage
5,41,"22,48",TRUE,garbage
5,42,5,TRUE,garbage
5,43,"22,76",TRUE,garbage
5,44,1,TRUE,garbage
5,45,"22,69",TRUE,garbage
5,46,8 ... ...,TRUE,garbage
5,47,Nominal effective exchange rate (end of period) 88.3 93.9 97.6 97.7 91.2 ... ...,TRUE,normal
5,48,Real effective exchange rate (end of period) 116.2 123.7 128.8 133.1 124.6 ... ...,TRUE,normal
5,49,"Memorandum items: GDP (in trillions of dong at current market prices) 3,584 3,938 4,193 4,503 5,008 5,509 6,142",TRUE,normal
5,50,GDP (in billions of U.S. dollars) 170.6 185.9 191.5 201.3 220.4 241.0 264.5,TRUE,normal
5,51,"Per capita GDP (in U.S. dollars) 1,900 2,049 2,088 2,172 2,354 2,548 2,769",TRUE,normal
5,52,Sources: Vietnamese authorities; and IMF staff estimates and projections.,TRUE,normal
5,53,1/ The national accounts has been re-based to 2010 from 1994 by the authorities. 2/ Follows the format of the Government Finance Statistics Manual 2001. 3/ Excludes net lending of Vietnam Development Bank and revenue and,TRUE,normal
5,54,expenditure of Vietnam Social Security. 4/ Excludes government deposits.,TRUE,normal
5,55,NA,TRUE,empty
5,56,NA,TRUE,empty
5,57,NA,TRUE,empty
6,1,NA,FALSE,empty
6,2,VIETNAM STAFF REPORT FOR THE 2018 ARTICLE IV CONSULTATION,FALSE,normal
6,3,"KEY ISSUES Strong performance and positive outlook. 2017 was a bumper year of broad-based and non-inflationary growth. Reforms continued, including in the banking sector, privatizations and cuts in red tape. The momentum is expected to continue, aided by reforms, higher potential output, and the global recovery. However, economic distortions and capacity constraints remain, as do external and domestic risks and longer-term challenges. The strong economy provides an opportunity for additional reforms to boost investment, ensure durable growth and resilient balance sheets, and reduce the external surplus.",FALSE,normal
6,4,"Fiscal policy. Much-needed fiscal consolidation began in 2016–17. The public finances remain sustainable over the medium term, aided by privatization. But aging and other fiscal risks require more ambitious deficit reduction and a lower debt threshold than the statutory ceiling. Priority should be given to broadening tax bases and cutting current spending to make more room for public investment to meet large development needs.",FALSE,normal
6,5,"Monetary policy. Real money demand is rising due to ongoing de-dollarization and financial deepening. But monetary conditions remain accommodative and credit growth should be lowered more quickly to sustain macroeconomic stability. Greater two-way exchange rate flexibility within the current band should be allowed to help absorb external shocks including from volatile capital flows, facilitate real appreciation and lower the external surplus. Reserve accumulation should be more gradual, with fully sterilized interventions. Conditions are right for a phased shift to inflation targeting.",FALSE,normal
6,6,"Financial sector. Performance improved in 2017. But bank balance sheets, supervision, and risk management need to be further strengthened to improve the efficiency of financial intermediation. The government should recapitalize state-owned commercial banks (SOCBs) swiftly and relax private-sector investment and foreign-ownership limits. Strong credit and asset price growth may be building up new risks in the financial system. It is critical to improve data quality and develop a macroprudential framework to proactively manage risks.",FALSE,normal
6,7,"Structural reform drive. Ongoing reforms to reduce the economic footprint of the state, level the playing field and promote private-sector-led growth are on the right track and should be accelerated if Vietnam is to meet the challenges of digitalization, climate change and aging. Priorities include: high-quality infrastructure and tertiary education; less land ownership in state hands; continued reform and equitization of state-owned enterprises; further reductions in regulatory barriers and transitioning to international standards for data quality and regulatory excellence.",FALSE,normal
6,8,"May 24, 2018",FALSE,garbage
6,9,NA,FALSE,empty
7,1,NA,TRUE,empty
7,2,VIETNAM,TRUE,normal
7,3,2 INTERNATIONAL MONETARY FUND,TRUE,page_footer
7,4,Approved By Markus Rodlauer and Rupa Duttagupta,TRUE,normal
7,5,"Discussions took place during March 15–30, 2018. The IMF team comprised Alexandros Mourmouras (Head), Angana Banerji (Co-Head), and, David Corvino (all APD), Anja Baum (FAD), Mitsuru Katagiri (MCM), and Jonathan Dunn (Resident Representative). Nga Ha and Van Anh Nguyen (from the IMF Office in Hanoi) supported the team’s discussions and policy work excellently. Albe Gjonbalaj and Ross Rattanasena (both APD) and Hai Hoang (IMF Office in Hanoi) provided superb research, editorial, and logistical assistance respectively for the discussions and the preparation of this report.",TRUE,normal
7,6,NA,TRUE,empty
7,7,"CONTENTS CONTEXT __________________________________________________________________________________________4 2017: A BUMPER YEAR ___________________________________________________________________________5 POSITIVE OUTLOOK, THOUGH WITH SIGNIFICANT RISKS _____________________________________6 MAKING GOOD USE OF THE STRONG ECONOMY ______________________________________________8 A. Improving the Quality of Fiscal Consolidation _________________________________________________8 B. Improving Monetary and Exchange Rate Policies ____________________________________________ 12 C. Strengthening Financial Sector Policies ______________________________________________________ 13 D. Enabling Private Sector-Led Growth and Innovation _________________________________________ 17 STAFF APPRAISAL ______________________________________________________________________________ 20 BOX 1. Asset Market Developments _________________________________________________________________ 16 2. Gender Gaps _________________________________________________________________________________ 18 FIGURES 1. Robust Growth, Low Inflation ________________________________________________________________ 22 2. Strong Trade and FDI, but Still Low Reserve Coverage _______________________________________ 23 3. A Small Fiscal Consolidation, High Public Debt ______________________________________________ 24 4. Strengthening Financial Sector, With Underlying Weaknesses _______________________________ 25 5. Competitiveness and Business Climate ______________________________________________________ 26 6. Gender Gaps _________________________________________________________________________________ 27 TABLES 1. Selected Economic Indicators, 2013–19 ______________________________________________________ 28 2. Balance of Payments, 2013–19 _______________________________________________________________ 29",TRUE,normal
7,8,NA,TRUE,empty
8,1,NA,TRUE,empty
8,2,VIETNAM,TRUE,normal
8,3,INTERNATIONAL MONETARY FUND 3,TRUE,page_footer
8,4,"3. Medium-Term Projections, 2013–23 _________________________________________________________ 30 4a. General Government Budgetary Operations, 2013–18 (in trillions of dong) __________________ 31 4b. General Government Budgetary Operations, 2013–18 (in percent of GDP) __________________ 32 5. Monetary Survey, 2013–19 ___________________________________________________________________ 33 6. Financial Soundness Indicators _______________________________________________________________ 34 APPENDICES I. Progress Against IMF Recommendations ___________________________________________________ 36 II. External Assessment _________________________________________________________________________ 38 III. Risk Assessment Matrix ______________________________________________________________________ 40 IV. Public and External Debt Sustainability Analysis _____________________________________________ 41 V. Draft Press Release __________________________________________________________________________ 50",TRUE,normal
8,5,NA,TRUE,empty
9,1,NA,FALSE,empty
9,2,VIETNAM,FALSE,normal
9,3,4 INTERNATIONAL MONETARY FUND,FALSE,page_footer
9,4,"CONTEXT 1. A long track record of strong inclusive growth. Vietnam’s economy is one of the most dynamic in East Asia, with growth averaging 6½ percent a year during 2000–16. This reflects the cumulative benefits of outward and market-oriented reforms launched since 1986, resulting in a boom in the scale and sophistication of exports, and generally stable and accommodative macroeconomic conditions. Vietnam’s twin transition—from plan to market and from farms to modern manufacturing and services—is a multi-decade transformation that has been boosting productivity and living standards across all income levels (text Figure).",FALSE,normal
9,5,"2. A commitment to macroeconomic stability and private sector-led growth. The government views macroeconomic stability as a foundation for sustained private sector-led growth (Appendix I). Its economic agenda focuses on public debt sustainability and building buffers while addressing widespread investment needs and strengthening the banking sector. It is cognizant of the need to make macroeconomic frameworks more flexible to manage near-term risks and longer-term challenges from climate change, demographics and automation. And it is stepping up market-oriented reforms to reduce the economic role of the state, boost business conditions and improve the quality of growth and innovation.",FALSE,normal
9,6,"3. A large and multi-faceted reform agenda remains. While these achievements are substantial, sustaining and accelerating the pace of real convergence requires tackling a range of remaining distortions and capacity constraints. An important priority is to tackle barriers that constrain domestic investment and productivity in non-FDI firms and raise the external surplus. This requires, among other things, addressing remaining legacy issues in the banking system and state-owned enterprises (SOEs) and leveling the playing field for access to land and credit. Faster convergence will also require quickening the pace of reforms, but without sacrificing the consensus-building approach to policy reforms garnering broad national ownership.",FALSE,normal
9,7,0 5,FALSE,garbage
9,8,10 15 20 25 30 35 40 45 50,FALSE,garbage
9,9,Vietnam: Gini coefficient (Latest available),FALSE,normal
9,10,Sources: WDI; and IMF staff calculations.,FALSE,normal
9,11,NA,FALSE,empty
10,1,NA,FALSE,empty
10,2,VIETNAM,FALSE,normal
10,3,INTERNATIONAL MONETARY FUND 5,FALSE,page_footer
10,4,"2017: A BUMPER YEAR 4. 2017 was an exceptionally good year. Growth was broad-based and accelerated to 6.8 percent while inflation remained below the 4 percent target (Figure 1 and text Figures). Private consumption continued to be driven by rural-to-urban migration, rising incomes, and a growing middle class. It was also facilitated by accommodative financial conditions, stronger bank balance sheets, and the improving business climate. The current account surplus increased as the global recovery and a REER depreciation due to a weaker dollar aided strong inflows from exports, tourism, and remittances. Vietnam also received record FDI and other capital inflows, aided by solid growth, the improving business environment, accelerating domestic business formation, and the low global interest rates (Figure 2). The State Bank of Vietnam (SBV) maintained the Dong within a tight range to the dollar and accumulated US$12½ billion of international reserves in 2017 (equivalent to 5.7 percent of GDP), bolstering low reserve buffers. Despite administered price increases, inflation was subdued, reflecting low food prices and a stable exchange rate.",FALSE,normal
10,5,"5. The external position was substantially stronger than warranted by fundamentals. The current account (CA) surplus reached 2½ percent of GDP in 2017 (Figure 2, Tables 1–2), resulting in a CA gap of 5.2 percent of GDP (Appendix II). The external position is thus substantially stronger than warranted by fundamentals and appropriate policy settings. The CA gap translates into an REER undervaluation of 7 percent (text Figure). The external surplus reflects the economy’s dualism: the surpluses were mainly generated in the booming FDI sector whereas the non-FDI sector continued to run a large deficit (text Figure). Investment and capital upgrades in the non-FDI sector are slowed by lack of a level playing field between the state and the private sector, significant regulatory barriers including private sector and foreign ownership limits, and weaknesses in financial intermediation of the external surpluses to the domestic economy.",FALSE,normal
10,6,NA,FALSE,empty
10,7,0,FALSE,garbage
10,8,1,FALSE,garbage
10,9,2,FALSE,garbage
10,10,3,FALSE,garbage
10,11,4,FALSE,garbage
10,12,5,FALSE,garbage
10,13,6,FALSE,garbage
10,14,7,FALSE,garbage
10,15,8,FALSE,garbage
10,16,-6,FALSE,garbage
10,17,-4,FALSE,garbage
10,18,-2,FALSE,garbage
10,19,0,FALSE,garbage
10,20,2,FALSE,garbage
10,21,4,FALSE,garbage
10,22,6,FALSE,garbage
10,23,8,FALSE,garbage
10,24,10,FALSE,garbage
10,25,2011 2012 2013 2014 2015 2016 2017 Consumption Gross capital formation Trade GDP growth,FALSE,normal
10,26,Vietnam: Contribution to GDP Growth by Expenditure (2010 prices) (Year-on-Year Percent Change),FALSE,normal
10,27,Sources: National authorities; and IMF staff calculations. Note: 2018 only includes Q1 data. 2018 is based on q-o-q growth.,FALSE,normal
10,28,-5,FALSE,garbage
10,29,0,FALSE,garbage
10,30,5,FALSE,garbage
10,31,10,FALSE,garbage
10,32,15,FALSE,garbage
10,33,20,FALSE,garbage
10,34,2011 2012 2013 2014 2015 2016 2017,FALSE,garbage
10,35,Vietnam: Contribution to Headline Inflation (Year-on-Year Percent Change),FALSE,normal
10,36,Food Administered prices 1/ Other 2/ Headline inflation Core inflation,FALSE,normal
10,37,"Sources: National authorities; and IMF staff calculations. 1/Includes education and health care services. 2/ Includes beverage, housing, garment, medicine, transport, post and telecom, education, culture and other goods.",FALSE,normal
10,38,NA,FALSE,empty
11,1,NA,FALSE,empty
11,2,VIETNAM,FALSE,normal
11,3,6 INTERNATIONAL MONETARY FUND,FALSE,page_footer
11,4,NA,FALSE,empty
11,5,"POSITIVE OUTLOOK, THOUGH WITH SIGNIFICANT RISKS 6. Rising potential growth and a positive outlook. Vietnam’s economic momentum is expected to continue in 2018 despite a mild tightening in credit growth targets and a neutral fiscal stance (Table 1−3). Growth is projected at 6.6 percent in 2018, in line with official and consensus forecasts, reflecting the synchronized global recovery and rising growth potential growth at home. Inflation is forecast to rise to just under the 4 percent target, led by higher oil prices and gradual increases in administered prices. Developments Q1 2018—broad-based GDP growth of 7½ percent, headline inflation of 2.7 percent, and robust high frequency indicators— are consistent with these projections.",FALSE,normal
11,6," Rising growth potential, to 6½ percent per annum, is attributable to: (a) improvements in the quality of the capital stock associated with strong FDI inflows; (b) higher aggregate productivity associated with the ongoing shift of labor out of agriculture (text Figures; (Selected Issues Paper: Potential Output Estimates); and (c) a better business climate. Higher incomes, urbanization and financial deepening will help drive private consumption and investment, including in housing. On current trends and assuming reforms continue at their current pace, 6½ percent annual growth remains feasible beyond 2018. Implementation of the Comprehensive and Progressive Trans Pacific Partnership (CPTPP) and the free trade agreement (FTA) with the European Union (EU) would further boost medium-term growth.",FALSE,normal
11,7," The CA surplus is expected to decline over the medium term as structural reforms boost investment and REER appreciation resumes its trend (Tables 2−3). This would leave the reserve cover constant at 2½–3 months of imports and 77 percent of the ARA metric. The policies discussed below—greater exchange rate flexibility to reduce the need for large buffers, more ambitious structural and financial sector reforms to remove distortions that",FALSE,normal
11,8,NA,FALSE,empty
11,9,60,FALSE,garbage
11,10,70,FALSE,garbage
11,11,80,FALSE,garbage
11,12,90,FALSE,garbage
11,13,100,FALSE,garbage
11,14,110,FALSE,garbage
11,15,120,FALSE,garbage
11,16,130,FALSE,garbage
11,17,140,FALSE,garbage
11,18,20 00,FALSE,garbage
11,19,20 01,FALSE,garbage
11,20,20 02,FALSE,garbage
11,21,20 03,FALSE,garbage
11,22,20 04,FALSE,garbage
11,23,20 05,FALSE,garbage
11,24,20 06,FALSE,garbage
11,25,20 07,FALSE,garbage
11,26,20 08,FALSE,garbage
11,27,20 09,FALSE,garbage
11,28,20 10,FALSE,garbage
11,29,20 11,FALSE,garbage
11,30,20 12,FALSE,garbage
11,31,20 13,FALSE,garbage
11,32,20 14,FALSE,garbage
11,33,20 15,FALSE,garbage
11,34,20 16,FALSE,garbage
11,35,20 17,FALSE,garbage
11,36,Trend (HP filter),FALSE,normal
11,37,"Vietnam: Real Effective Exchange Rate, 2000Q1—2017Q4 (2010=100)",FALSE,normal
11,38,Sources: INS; and IMF staff calculations.,FALSE,normal
11,39,-15,FALSE,garbage
11,40,-10,FALSE,garbage
11,41,-5,FALSE,garbage
11,42,0,FALSE,garbage
11,43,5,FALSE,garbage
11,44,10,FALSE,garbage
11,45,15,FALSE,garbage
11,46,2010 2011 2012 2013 2014 2015 2016 2017,FALSE,garbage
11,47,Vietnam: Trade Balance (In Billions of USD),FALSE,normal
11,48,Domestic enterprises Foreign invested enterprises Trade Balance,FALSE,normal
11,49,Sources: CEIC; and IMF staff calculations.,FALSE,normal
11,50,NA,FALSE,empty
12,1,NA,FALSE,empty
12,2,VIETNAM,FALSE,normal
12,3,INTERNATIONAL MONETARY FUND 7,FALSE,page_footer
12,4,"inhibit investment, and raising high-quality public investment while pursuing fiscal consolidation—should help close the CA gap at a faster pace.",FALSE,normal
12,5,"7. Significant risks and capacity constraints. Vietnam’s highly open economy remains vulnerable to external and domestic shocks. These risks are compounded by low buffers in the private and public sectors, thin foreign exchange markets, and inflexible macroeconomic policy frameworks. Vietnam’s institutions and information systems are not fully ready to proactively detect and manage risks (Appendix III).",FALSE,normal
