page_number,paragraph_number,text,pages_to_skip,detection
4,8,"4. The overall financial condition remains accommodative amid very low interest rates, while financial institutions’ core profitability is trending lower. Bank loan growth remained robust at around 3 percent in the second half of 2018. The private non-financial credit- to-GDP ratio stays above its trend. Meanwhile, banks have sufficient capital buffers, while non- performing loan ratios have remained low at around 1 percent. However, the prolonged low interest rate environment and intensified competition among financial institutions continue to depress net interest margins, thereby exerting downward pressure on the banking sector’s core profitability, especially in the case of regional banks, which depend mostly on the domestic lending business.",FALSE,normal
4,9,"5. Fiscal consolidation has lagged behind the schedule and fiscal policy has remained expansionary. The overall fiscal deficit has been reduced, largely driven by strong tax revenue collection owing to robust economic growth and declining interest expense on JGB bonds. Amid continued expansionary fiscal policy, however, the primary deficit of the central and local governments has remained significantly wider than the one in “The Plan to Advance",FALSE,normal
4,10,"1 In the baseline projection, the effect of temporary offsetting measures including temporary fiscal stimulus (worth JPY2 trillion) is not considered. If these measures are successfully implemented, they may pose upside risks to the growth outlook in FY2019.",FALSE,normal
4,11,NA,FALSE,empty
5,1,NA,FALSE,empty
5,2,Japan Annual Consultation Report 2018,FALSE,page_header
5,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 5 of 62,FALSE,page_footer
5,4,Economic and Fiscal Revitalization” announced in 2015 with the target to achieve a primary surplus by FY2020.,FALSE,normal
5,5,"6. Downside risks to the near-term outlook have intensified, mainly due to external risk factors with some tail events. These include a further escalation of the U.S.-China trade conflicts, a sharper-than-expected economic slowdown in major trading partners, and heightened global uncertainties triggered by a crisis in some emerging markets or geopolitical tensions. Domestically, the scheduled consumption tax hike in October 2019 may cause demand fluctuation, while mitigating measures will be implemented. Structural challenges include demographic headwinds from population aging and low fertility rates, weakening of fiscal discipline, and prolonged easing of monetary policy.",FALSE,normal
5,6,"7. Abenomics should be periodically reviewed and recalibrated, considering the achievements and shortfalls thus far in order to enhance its effectiveness and sustainability in reviving the dynamism of the economy. Abenomics has been successful in lifting the economy’s growth potential, raising inflation expectations to a significantly positive level, containing a further build-up of public debt in terms of GDP, and improving the long-term prospects of the economy. However, the policies have also fallen short of achieving their targets in some areas and have had some unintended consequences on the financial markets. It is therefore a good time for the authorities to take stock of the progress made, and to recalibrate the targets and enhance the effectiveness of the policies.",FALSE,normal
5,7,"8. Fiscal policy should prioritize restoring fiscal sustainability, while effectively addressing the expected short-term negative impact from the scheduled consumption tax hike in 2019. A comprehensive and consistent medium-term fiscal consolidation plan should be formulated, based on macroeconomic scenarios that are realistic. In the near-term, however, supplementary policy measures that have been decided to mitigate the impact of the consumption tax hike in 2019 should be implemented as intended to support consumer sentiments and spending.",FALSE,normal
5,8,"9. The current accommodative monetary policy could be maintained for an extended period, but the policy should be constantly reviewed and recalibrated to maintain its effectiveness and credibility. In particular, a further recalibration of the quantitative and qualitative monetary easing with yield curve control, or ‘QQE with YCC’ policy toward more flexibility is recommended to improve market functioning in the JGB markets. The authorities should also enhance its supervision of financial institutions’ risk-taking behavior and the potential build-up of credit risks in light of the continued growth in loans against a backdrop of narrowed interest margins.",FALSE,normal
5,9,"10. Structural reforms focused on tackling demographic challenges should be enhanced and implemented in a credible and bold manner. The authorities’ proactive approach toward ‘Human Resource Development’ and ‘Supply System Innovation’ is commendable. To cope with the challenges of an aging society, creating continued employment opportunities for senior citizens should be a priority, and rigid labor practices under the traditional lifetime employment system need to be changed. The implementation of free early-childcare services should be designed to promote more active labor force participation of women. Embracing foreign workers will also contribute to enhancing the growth potential of the economy and facilitate the demographic transition.",FALSE,normal
5,10,NA,FALSE,empty
6,1,NA,FALSE,empty
6,2,Japan Annual Consultation Report 2018,FALSE,page_header
6,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 6 of 62,FALSE,page_footer
6,4,A. Recent Developments and Outlook,FALSE,normal
6,5,A.1 Real Sector Developments and Outlook,FALSE,normal
6,6,"1. The Japanese economy continues to grow above its potential, while quarterly GDP fluctuated widely in the first three quarters of 2018. Real GDP declined by an annualized 1.3 percent in Q1, reflecting adverse weather conditions, but rebounded in Q2 by 2.8 percent, mainly led by strong business investment and recovering private consumption. However, Q3 GDP contracted by 2.5 percent, largely due to a series of natural disasters, which disrupted production. That said, by and large, the Japanese economy continues to grow above its potential. Private consumption is picking up, albeit with volatility, supported by increases in household income amid a tight labor market. Business fixed investment remains largely on a rising trend, backed by continued expansion in exports and strong demand in labor saving investment. Exports growth remained positive, while imports continued to see moderate growth.",FALSE,normal
6,7,"2. In terms of value-added contribution, exports have become a more important driver of economic growth while the share of consumption has declined. The alternative GDP decomposition, using the import-adjusted method, shows that contribution of exports to value-added GDP has gradually increased from 10 percent in 2000 to 15 percent to 2017 while the contribution of consumption has fallen from 53 percent in 2000-2011 to 47 percent in 2017 (Figure 1). This suggests that exports could remain one of the main drivers of growth in terms of value-added even in the period when net exports in conventional GDP accounting may turn negative due to higher demand for imported goods.",FALSE,normal
6,8,"3. Looking ahead, real GDP is expected to maintain moderate growth of 0.8 percent in FY2018, before easing to 0.7 percent in FY2019.2 Buoyant domestic and external demand is expected to drive growth in FY2018 (Figure 2). Growth in FY2019 would be moderate due to the scheduled consumption tax hike in October 2019, negative spillovers from the U.S.-China trade conflicts, and moderating investments with the completion of projects for the 2020 Tokyo Olympics.",FALSE,normal
6,9,Figure 1. Value-added Contribution to Real GDP Figure 2. Real GDP Growth,FALSE,fig_table
6,10,Source: Based on the alternative GDP decomposition method of subtracting the import contents from final demand. Source: Cabinet Office; AMRO staff calculations Note: Cabinet Office; AMRO staff estimation,FALSE,normal
6,11,"4. The labor market tightened further amid steady job growth, while overall wages grew at a moderate pace. The active job openings-to-applicants ratio was as high as 1.63 in",FALSE,normal
6,12,"2 In the baseline projection, the effect of temporary offsetting measures including temporary fiscal stimulus (worth JPY2 trillion) is not considered. If these measures are successfully implemented, they may pose upside risks to the growth outlook in FY2019.",FALSE,normal
6,13,NA,FALSE,empty
7,1,NA,FALSE,empty
7,2,Japan Annual Consultation Report 2018,FALSE,page_header
7,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 7 of 62,FALSE,page_footer
7,4,"November 2018, while the unemployment rate remained low at 2.5 percent. Although payroll employment growth moderated to 2 percent in October after peaking at 2.8 percent in April, overall employment sustained a modest upward trend. Meanwhile, the real wage income of employees continued to improve during the first three quarters of 2018, reflecting higher employment and increases in nominal wages. Scheduled hourly wages for part-timers rose by 2.4 percent in Q3, while scheduled monthly earnings for full-timers increased by 1.2 percent. Last year’s spring labor-management negotiations (shunto) ended with a modest 2.1 percent increase in wages across all companies, the same as in the preceding two years, falling short of the government’s call for an increase of at least 3 percent.",FALSE,normal
7,5,"5. Consumer price inflation has continued to rise steadily to 1 percent, broadly approaching the medium-term inflation expectations of households and corporates (Figure 4). Following a slight drop in Q2, CPI (less fresh food) inflation gradually recovered to 1 percent in September and October, due to higher energy and services prices. However, despite tighter labor market conditions and a positive output gap, core inflation – excluding fresh food and energy – stayed within the 0.2-0.5 percent range in the first three quarters of last year. Medium-term inflation expectations hovered around 1 percent.",FALSE,normal
7,6,"6. Despite the strengthening momentum in inflation, the Bank of Japan’s 2 percent inflation target remains a difficult goal to attain in the near-term. Going forward, consumer price inflation is expected to rise moderately to 0.9 percent in FY2018 and 1 percent (excluding the effects of the consumption tax hike) in FY2019. Given lagged adjustments in wages and goods prices amid low inflation expectations of around 1 percent, it is unlikely that inflation will reach the BOJ’s 2 percent target in the near- to medium-term.",FALSE,normal
7,7,Figure 3. Employment Condition Figure 4. CPI Inflation and Inflation Expectations,FALSE,fig_table
7,8,NA,FALSE,empty
7,9,"Note: Based on the BOJ Tankan Survey for all industries. Source: Bank of Japan (BOJ) Note: Yoy growth of the CPI, excluding the effects of consumption tax hikes is used. Source: Ministry of Internal Affairs and Communications; BOJ; Consensus Economics Authorities’ Views",FALSE,normal
7,10,"7. The authorities’ near-term growth and inflation outlook are broadly similar to those of AMRO. The BOJ is of the view that domestic demand will hold up growth with a virtuous cycle from income to spending in private sectors amid highly accommodative financial conditions and supportive government spending. With the recent downward revision in January 2019, the BOJ’s projections are largely in line with those of AMRO. The real GDP forecast is 0.9 percent in FY2018 and 0.9 percent in FY2019. On inflation, the BOJ forecast the FY2018 CPI (less fresh food) inflation at 0.8 percent, with FY2019 to 0.9 percent, excluding the effects of the",FALSE,normal
7,11,NA,FALSE,empty
8,1,NA,FALSE,empty
8,2,Japan Annual Consultation Report 2018,FALSE,page_header
8,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 8 of 62,FALSE,page_footer
8,4,"consumption tax hike and policies concerning the provision of free education in 2019. Meanwhile, in December 2018, the Cabinet Office revised down the GDP growth forecasts to 0.9 percent for FY2018 and 1.3 percent for FY2019, reflecting a sharp drop in the second estimate for Q3 GDP, while adjusting CPI inflation forecasts to 1.0 percent and 1.1 percent in FY2018 and FY2019, respectively.",FALSE,normal
8,5,A.2 External Sector and the Balance of Payments,FALSE,normal
8,6,"8. Merchandise export growth slowed somewhat due to natural disasters, amid escalating U.S.-China trade tension. Merchandise export growth declined to 5.1 percent during the first three quarters of 2018 from 11.8 percent in the 2017 full-year. Import growth slowed to 9.1 percent during the same period from 14.1 percent in 2017 while picking up gradually with higher oil prices (Figure 5). After showing a 1.3 percent decline from a year ago in September on account of a severe typhoon, exports rebounded in October by 8.2 percent. Despite slower growth in the export volume to both U.S. and China, adverse impacts of the U.S.- China tariff measures that were already implemented seem to have not substantially materialized yet.",FALSE,normal
8,7,"9. The external position remains strong given the significant current account surplus, supported by large primary income inflows. Of the current account surplus of JPY16.5 trillion in the first three quarters of 2018 (4.1 percent of GDP), net inflows from the primary income accounted for JPY16.9 trillion, reflecting Japan’s large overseas investments. The goods trade surplus remained modest at JPY1.9 trillion, as imports continued to grow faster than exports amid strong business investment and strengthening private consumption.",FALSE,normal
8,8,"10. Capital outflows continued to be driven by residents’ outward investments in search of higher returns amid the sizable current account surplus. Portfolio investment reverted to net outflows of JPY16.2 trillion during the first three quarters of 2018 from net inflows in 2017. Japanese investors purchased foreign stocks and bonds by a net total of JPY17.3 trillion in the period. Foreign investors continued to be net buyers of Japanese bonds, largely on short- term tenures, and net sellers of stocks during the same period. After heightened concerns over global trade conflicts led to a sharp appreciation to the 104-level in Q1, the JPY has been depreciating against the USD, reflecting widening interest rate differentials with the USD assets (Figure 6).",FALSE,normal
8,9,NA,FALSE,empty
8,10,NA,FALSE,empty
9,1,NA,FALSE,empty
9,2,Japan Annual Consultation Report 2018,FALSE,page_header
9,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 9 of 62,FALSE,page_footer
9,4,Figure 5. Merchandise Trade Figure 6. JPY and Interest Rate Differentials,FALSE,fig_table
9,5,NA,FALSE,empty
9,6,Note: Based on the yoy change of export and import values in JPY. Source: Ministry of Finance Source: Federal Reserve Board; Ministry of Finance; Haver Analytics,FALSE,normal
9,7,A.3 Monetary Condition and Financial Sector,FALSE,normal
9,8,"11. The overall financial condition remains accommodative amid very low interest rates. Bank loan growth was around 3 percent in Q3 2018, slightly lower than the 3.2 percent growth seen in 2017.3 Loans to corporates grew by 3.4 percent in Q3, while loans to individuals expanded by less than 1 percent. Loans to the real estate sector, meanwhile, grew by 5.7 percent in Q3, but is on a moderating trend. The private non-financial credit-to-GDP ratio remains above its trend (Figure 7), suggesting that the credit cycle continues to be expansionary.",FALSE,normal
9,9,"12. The financial markets have been broadly stable. Since the introduction of the BOJ’s Quantitative and Qualitative Monetary Easing (QQE) with Yield Curve Control (YCC) policy in September 2016, the 10-year JGB yield has been anchored at around 0 percent, restoring the positive yield curve. In July 2018, the BOJ recalibrated the ‘QQE with YCC’ policy by allowing the 10-year JGB yield to ‘move upward and downward to some extent’. Since the policy tweak, long-term JGB yields have shown a moderate rise across the board. While stock prices remain broadly supported by strong corporate earnings, volatility has increased recently, mainly due to the U.S.-China trade tension.",FALSE,normal
9,10,"13. Although the overall financial system remains sound, financial institutions’ core profitability is trending lower. Banks have sufficient capital buffers, while non-performing loan ratios have remained low at around 1 percent (Table 1). However, the prolonged low interest rate environment and intensified competition among financial institutions continue to depress net interest margins (Figure 8), thereby exerting downward pressure on the banking sector’s core profitability, especially in the case of regional banks, which depend mostly on the domestic lending business. Life insurance companies and pension funds, meanwhile, have been increasingly investing abroad, mostly in high-grade bonds, as they search for higher returns.",FALSE,normal
9,11,NA,FALSE,empty
9,12,3 Based on the yoy growth of Loans and Discount (Outstanding) by domestically licensed banks.,FALSE,normal
9,13,NA,FALSE,empty
10,1,NA,FALSE,empty
10,2,Japan Annual Consultation Report 2018,FALSE,page_header
10,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 10 of 62,FALSE,page_footer
10,4,Table 1. Selected Financial Soundness Indicators,FALSE,fig_table
10,5,Source: IMF FSI Database,FALSE,normal
10,6,NA,FALSE,empty
10,7,Figure 7. Private Non-financial Credit to GDP Figure 8. Aggregate Net Interest Margin for All Banks,FALSE,fig_table
10,8,Note: On the basis of market values. Source: Bank for International Settlement (BIS) Note: Based on the difference between rates banks charge for loans and rates banks pay for deposits and other borrowings. Source: Japanese Bankers’ Association; Moody’s Investors Service,FALSE,normal
10,9,A.4 Fiscal Sector,FALSE,normal
10,10,"14. Fiscal consolidation has lagged behind the schedule and fiscal policy has remained expansionary. In FY2017, total expenditure amounted to 38.3 percent of GDP (on the basis of the general government), staying at a similar level since FY2015, partly due to ongoing fiscal consolidation efforts. Interest expense continued to decline to 1.8 percent of GDP in FY2017 from 2.1 percent in FY2015 amid prolonged monetary easing (Figure 9). In contrast, total revenue increased to 35.6 percent of GDP in FY2017 with strong tax collection reaching at around 18.9 percent of GDP, mainly due to robust economic growth. As a result, the overall fiscal deficit shrank to 2.7 percent of GDP in FY2017 from 3.4 percent of GDP in FY2016. Amid continued expansionary fiscal policy, however, the primary deficit of the central and local governments has remained significantly wider than the one in “The Plan to Advance Economic and Fiscal Revitalization” announced in 2015 with the target to achieve a primary surplus by FY2020 (Figure 10).",FALSE,normal
10,11,NA,FALSE,empty
10,12,2015Q1 2015Q3 2016Q1 2016Q3 2017Q1 2017Q3 2018Q1,FALSE,garbage
10,13,Regulatory Capital to Risk-Weighted Assets 15.5 15.9 15.9 16.2 16.0 16.7 17.1 Regulatory Tier 1 Capital to Risk-Weighted Assets 12.5 12.9 13.3 13.4 13.5 14.2 14.9 Non-performing Loans Net of Provisions to Capital 12.8 12.2 11.5 10.9 9.0 8.1 7.6 Non-performing Loans to Total Gross Loans 1.6 1.5 1.5 1.4 1.3 1.2 1.1 Return on Assets 0.3 0.4 0.3 0.3 0.2 0.3 0.2 Return on Equity 6.3 8.9 6.9 8.3 5.1 8.1 5.4 Interest Margin to Gross Income 62.9 62.3 60.4 61.0 62.6 59.9 62.2 Non-interest Expenses to Gross Income 60.6 59.6 62.8 62.1 67.8 65.3 69.0 Liquid Assets to Total Assets (Liquid Asset Ratio) 26.9 27.6 27.2 27.1 28.7 28.7 29.6 Liquid Assets to Short Term Liabilities 48.1 49.4 49.1 48.2 49.7 49.3 49.9 Total Loans (non-interbank) to Customer Deposits 75.7 76.1 74.9 74.0 73.3 72.9 71.7 Corporate loan to total loan 36.8 36.8 36.7 37.3 36.8 36.8 36.6,FALSE,normal
10,14,NA,FALSE,empty
11,1,NA,FALSE,empty
11,2,Japan Annual Consultation Report 2018,FALSE,page_header
11,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 11 of 62,FALSE,page_footer
11,4,Figure 9. Revenue and Expenditure,FALSE,fig_table
11,5,(General Government),FALSE,normal
11,6,Figure 10. Primary Balance,FALSE,fig_table
11,7,"(Central and Local Government) Note: Based on the fiscal year. The general government includes the central and local governments and social security funds. FY2018-19 figures are based on AMRO staff’s projections. Source: Cabinet Office, AMRO staff estimation Note: Based on the central and local governments, excluding the fiscal resources for recovery and reconstruction measures. Source: Cabinet Office",FALSE,normal
11,8,"15. The FY2018 initial budget aims to support both economic revitalization and fiscal consolidation. In the initial budget4 for FY2018, total expenditure worth JPY97.7 trillion was announced to support the ‘Human Resource Development Revolution’ with a focus on increase of childcare facilities supply and free early childhood education as well as the ‘Supply System Revolution’, while advancing fiscal consolidation by reducing the central government’s primary deficit slightly from JPY10.8 trillion in FY2017 to JPY10.4 trillion in FY2018. However, reflecting the supplementary budgets proposed in Q4 20185, the FY2018 total expenditure amounts to JPY101.4 trillion while tax revenue is targeted at JPY59.9 trillion, implying a widening of the primary deficit to JPY13.3 trillion compared to the initial budget.",FALSE,normal
11,9,"16. Buoyant income tax revenue remains strong in FY2018. In the first seven months of FY2018 from April to October, tax revenue remained favorable across the board with higher collection rates than the same period in FY2017. During the period, tax revenue expanded by 4.2 percent over a year ago. By category, corporate tax revenue grew by 19.8 percent during the period, followed by personal income tax (4.6 percent) and consumption tax (2.9 percent). Moving forward, tax revenue in FY2019 is expected to expand significantly, mainly due to the scheduled consumption tax hike from 8 to 10 percent, by 5.8 percent, compared to the FY2018 initial budget, as reflected in the FY2019 budget.",FALSE,normal
11,10,"17. The government has proposed a record-high JPY101.5 trillion budget for FY2019, reflecting measures to offset the impact of the consumption tax hike as well as rising social spending. The budget includes temporary offsetting measures (worth JPY2 trillion), such as increasing spending on the natural disaster-related public investment as well as supporting households with low incomes or young children, and small-business owners in the form of reward point, shopping vouchers, and supports for house purchases.6 The proposed budget",FALSE,normal
11,11,"4 On the basis of the central government’s general account. 5 In November 2018, a supplementary budget worth JPY935.6 billion was approved to take measures such as disaster relief to areas damaged by the heavy rainfall in July 2018. Subsequently, another supplementary budget of JPY3 trillion was proposed in December 2018 to fund disaster prevention measures and support the agricultural sector against the launches of the Trans- Pacific Partnership (TPP) and the Japan-EU Economic Partnership Agreement (EPA). 6 Key offsetting measures include a state-subsidized plan worth approximately JPY280 billion to give a rebate to consumers who make purchases at smaller businesses with credit cards and through other cashless means. The budget also includes shopping",FALSE,normal
11,12,NA,FALSE,empty
12,1,NA,FALSE,empty
12,2,Japan Annual Consultation Report 2018,FALSE,page_header
12,3,ASEAN+3 Macroeconomic Research Office (AMRO) Page 12 of 62,FALSE,page_footer
12,4,"also includes permanent measures for free early childhood education7 and the low-income elderly’s household burden reduction. Due to these measures and the rapidly aging population, spending on social security is expected to rise by about JPY1 trillion to JPY34.1 trillion in the proposed budget, accounting for about a third of the budget. The government expects that aggregate impacts from these adopted measures will likely exceed the drag from the consumption tax hike.8",FALSE,normal
12,5,"18. Economic policies have recently been recalibrated to support growth and reform efforts. In December 2017, to cope with structural issues such as low birth rates and population aging, the government approved the New Economic Policy Package to promote ‘Human Resources Development Revolution’ and ‘Supply System Innovation’. Key policy agenda includes free early childhood education, realization of “Society 5.0”, and promoting work-style reform.",FALSE,normal
12,6,"19. Medium-term fiscal consolidation has been postponed further. In June 2018, the government announced the New Plan to Advance Economic and Fiscal Revitalization. In the plan, the government set the ‘foundation-reinforcement period’ from FY2019 to FY2021 in order to push for social security reforms so that the essential increase in social security expenditure will be limited to the growth corresponding to population aging. The government has also postponed the timeline for meeting the primary surplus target from FY2020 to FY2025 after reviewing “The Plan to Advance Economic and Fiscal Revitalization”.9",FALSE,normal
12,7,"B. Risks, Vulnerabilities and Challenges",FALSE,normal
12,8,"20. The favorable near-term growth outlook could be jeopardized by several key risk factors, both domestic and external. Near-term downside risks have likely increased from 2017, mainly due to external factors. The Risk Heat Map in Table 2 summarizes key risk factors assessed in terms of the likelihood of occurrence as well as the size of potential impact. On the domestic front, the consumption tax hike scheduled in October 2019 may have a medium-size impact on growth although its likelihood remains low, because of a smaller increase in the tax rate, temporary offsetting measures, and permanent measures, including free early childhood education and a reduced tax rate for food and non-alcoholic beverages. On the external front, after a gradual escalation over the past two years, trade protectionism remains the most crucial risk factor with increasing likelihood and a medium-size impact on the growth outlook despite a temporary 90-day truce between the U.S. and China in November 2018.",FALSE,normal
12,9,NA,FALSE,empty
