page_number,paragraph_number,text,pages_to_skip,detection
4,83,17 Q3,FALSE,garbage
4,84,20 18,FALSE,garbage
4,85,Q1 20,FALSE,garbage
4,86,18 Q3,FALSE,garbage
4,87,"Series4 Output Gap (RHS) GDP Trend (HP filter, λ=1600)",FALSE,normal
4,88,"Vietnam: HP Filter, 2000Q1–2018Q4 (In percent)",FALSE,normal
4,89,Sources: Authorities' Data and IMF Staff estimates.,FALSE,normal
4,90,NA,FALSE,empty
5,1,NA,FALSE,empty
5,2,VIETNAM,FALSE,normal
5,3,4 INTERNATIONAL MONETARY FUND,FALSE,page_footer
5,4,"transparency, it remains a purely statistical tool and lacks economic relevance. In addition, the filter suffers from the well-known end-point bias, because the last point of the series has an exaggerated impact on the trend. To solve this problem and obtain a more robust estimate at end-2017, we complement the GDP time series with staff GDP projections for the period 2018Q1–2019Q4. With this approach, potential growth is estimated at 6.5 percent in 2017 and the output gap at 0.75 percent (text Figure).",FALSE,normal
5,5,B. Potential Output Estimates Using A Multivariate Filter,FALSE,sectionheader
5,6,"4. The multivariate filter approach (MVF) estimates potential GDP based on a model that captures relationships between actual and potential GDP, inflation and unemployment (Blagrave and others, 2015). Potential output is derived as the level of output that can be achieved when inflation and unemployment are at their equilibrium levels. Bayesian techniques are used to estimate a system of equations that describe the evolution of the 3 key observable variables (output, core inflation and unemployment) and their relationship with potential output (output gap, Phillip’s curve and Okun’s law). The model’s equations and calibration are detailed in Appendix I. Data on growth and inflation expectations (WEO projections for past vintages) are added, in part to help identify shocks, but mostly to improve the accuracy of estimates at the end of the sample period.",FALSE,normal
5,7,"5. Using the MVF approach, potential growth is estimated at 6.4 percent in 2017 and the output gap at -0.1 percent. While, unlike the HP filter, this methodology relies on economic intuition, there are several shortcomings to applying it to an economy like Vietnam that are worth mentioning. First, as described in Box 1, the relationship between the output gap and inflation is weak. Furthermore, the official unemployment data series exhibits very little variation over the estimation period and unemployment does not seem to respond to aggregate demand shocks. (for example, unemployment was higher in 2004–07—when the output gap was positive—than in 2011–16, after the country was hit by a domestic financial crisis and a negative output gap opened up). This can be explained by the high share of the population employed in the informal, agriculture and the public sectors which are maybe less affected by cyclical conditions.",FALSE,normal
5,8,NA,FALSE,empty
5,9,-3 -2 -1 0 1 2 3 4 5,FALSE,garbage
5,10,0 1 2 3 4 5 6 7 8 9,FALSE,garbage
5,11,19 99,FALSE,garbage
5,12,20 00,FALSE,garbage
5,13,20 01,FALSE,garbage
5,14,20 02,FALSE,garbage
5,15,20 03,FALSE,garbage
5,16,20 04,FALSE,garbage
5,17,20 05,FALSE,garbage
5,18,20 06,FALSE,garbage
5,19,20 07,FALSE,garbage
5,20,20 08,FALSE,garbage
5,21,20 09,FALSE,garbage
5,22,20 10,FALSE,garbage
5,23,20 11,FALSE,garbage
5,24,20 12,FALSE,garbage
5,25,20 13,FALSE,garbage
5,26,20 14,FALSE,garbage
5,27,20 15,FALSE,garbage
5,28,20 16,FALSE,garbage
5,29,20 17,FALSE,garbage
5,30,20 18,FALSE,garbage
5,31,20 19,FALSE,garbage
5,32,20 20,FALSE,garbage
5,33,"Vietnam: MVF, 1999–2020 (In percent)",FALSE,normal
5,34,Output Gap (RHS) GDP Growth Potential Growth,FALSE,normal
5,35,Sources: Vietnamese authorities; and IMF Staff estimates.,FALSE,normal
5,36,NA,FALSE,empty
6,1,NA,FALSE,empty
6,2,VIETNAM,FALSE,normal
6,3,INTERNATIONAL MONETARY FUND 5,FALSE,page_footer
6,4,"Box 1. Vietnam’s Phillip’s Curve The hybrid New-Keynesian Phillip’s curve defines the relationship between inflation, expected and lagged inflation, the lagged output gap and the exchange rate:",FALSE,normal
6,5,π α π4 1 α π4 α α S (i) With: π = the annualized quarterly change in the core CPI π4 = the four-quarter change in the core CPI,FALSE,normal
6,6,= the output gap (calculated by HP Filter) = the Nominal Effective Exchange Rate,FALSE,normal
6,7,"This equation is based on the idea that the role of monetary policy is to provide a nominal anchor for inflation, while pursuing other objectives, such as output stabilization and, in the case of Vietnam, exchange rate stability. It describes the tradeoffs that monetary authority faces between its different objectives. In this definition, some firms (α optimally adjust their prices by taking into account expected inflation while the remaining firms (1 - α either don’t adjust their prices or adjust based on the most recently observed rate of inflation. Thus, the behavior of the economy depends critically on the value of α . If it is close to 1, a small monetary policy action (e.g. increase of interest rates) will have a large and rapid effect on inflation and consequently a limited negative impact on growth. The parameter α can also give some insight on the credibility of the monetary policy. The literature shows that economies with weak monetary credibility have low levels of forward- looking expectations as the inflation target is less likely to anchor expectations.1 This feature is found in highly dollarized economies (such as Vietnam historically), worsening tradeoffs between output and inflation stabilization and increasing the cost of carrying out a stabilization process.2 α measures the exchange rate pass-through to core inflation while α measures the effect of the output gap, that is the excess/slack of aggregate demand, on inflation. To analyze the effect of these variables on Vietnam’s inflation, we conduct a regression analysis to determine the parameters of the reduced-form Phillip’s curve. The coefficients on lagged and expected inflation are constrained so that they sum to one, to follow the definition given by equation (i). Finally, we use core inflation, which excludes raw food, energy and administered prices. The latter have been the main contributors to headline inflation in recent years, as the Vietnamese authorities have raised healthcare and education fees to increase cost recovery. Since the variation of these prices depends on fiscal and social policies rather than monetary policy, we exclude these prices from our analysis.",FALSE,normal
6,8,"1For example, Laxton and N’Daye (2002), Cespedes and Soto (2005), and Argov et al. (2007). 2Felices and Tuesdta, (2010).",FALSE,normal
6,9,NA,FALSE,empty
6,10,0,FALSE,garbage
6,11,5,FALSE,garbage
6,12,10,FALSE,garbage
6,13,15,FALSE,garbage
6,14,20,FALSE,garbage
6,15,25 20,FALSE,garbage
6,16,08 Q1,FALSE,garbage
6,17,20 08,FALSE,garbage
6,18,Q3 20,FALSE,garbage
6,19,09 Q1,FALSE,garbage
6,20,20 09,FALSE,garbage
6,21,Q3 20,FALSE,garbage
6,22,10 Q1,FALSE,garbage
6,23,20 10,FALSE,garbage
6,24,Q3 20,FALSE,garbage
6,25,11 Q1,FALSE,garbage
6,26,20 11,FALSE,garbage
6,27,Q3 20,FALSE,garbage
6,28,12 Q1,FALSE,garbage
6,29,20 12,FALSE,garbage
6,30,Q3 20,FALSE,garbage
6,31,13 Q1,FALSE,garbage
6,32,20 13,FALSE,garbage
6,33,Q3 20,FALSE,garbage
6,34,14 Q1,FALSE,garbage
6,35,20 14,FALSE,garbage
6,36,Q3 20,FALSE,garbage
6,37,15 Q1,FALSE,garbage
6,38,20 15,FALSE,garbage
6,39,Q3 20,FALSE,garbage
6,40,16 Q1,FALSE,garbage
6,41,20 16,FALSE,garbage
6,42,Q3 20,FALSE,garbage
6,43,17 Q1,FALSE,garbage
6,44,20 17,FALSE,garbage
6,45,Q3,FALSE,garbage
6,46,Core Inflation,FALSE,normal
6,47,Headline Inflation,FALSE,normal
6,48,Vietnam: Inflation (In percent),FALSE,normal
6,49,Sources: Vietnamese authorities; and IMF Staff estimates.,FALSE,normal
6,50,NA,FALSE,empty
7,1,NA,FALSE,empty
7,2,VIETNAM,FALSE,normal
7,3,6 INTERNATIONAL MONETARY FUND,FALSE,page_footer
7,4,"Box 1. Vietnam’s Phillip’s Curve (Concluded) The results from the regressions are presented in Table 1. Column (1) shows the results for the whole sample period 2000–17. The coefficient on expected inflation is relatively small, indicating backward-looking expectations. The results show a large impact of the output gap on inflation as well as a small passthrough from the exchange rate. The adjusted R2 stands at 0.56 and the residuals are particularly large around the periods of high inflation.",FALSE,normal
7,5,"Over the period 2013–17, core inflation has been more stable. The regression results are shown in column (2). The negative sign of the output gap coefficient is counter-intuitive, pointing to the data issues discussed earlier. The coefficient on expected inflation is greater than for 2000–17, indicating that the expectations have become more forward-looking. It also implies that the effects of the exchange rate and output gap on inflation have become less persistent while the exchange rate pass-through effect has declined further, in line with the strong stability of the exchange rate during this period. These results may also reflect to some extent credibility gains from the central bank after a period of successful macro-stabilization, also evident in the e observed de-dollarization underway in Vietnam.",FALSE,normal
7,6,C. Potential Output Estimates Using a Multivariate Filter with Financial Frictions,FALSE,sectionheader
7,7,"6. This methodology deviates from the MFV in that it focuses on sustainable output levels, rather than potential output (Berger et al., 2015). The sustainable output level is the level of GDP that an economy can sustainably produce over the medium-term in the absence of imbalances. GDP can be at potential but may not be sustainable in the event of a credit boom that temporarily lifts output growth but affects inflation with a lag. This methodology maybe particularly relevant for Vietnam, which has experienced several years of sustained high credit growth. Financial cycles are incorporated in the model using two financial variables, the credit gap (calculated following BIS methodology) and the demeaned asset market price growth (excluding real estate market developments due to the lack of official real estate data for Vietnam).",FALSE,normal
7,8,"7. Sustainable output growth is estimated at 6.4 percent in 2017, marginally lower than with other methods. This is consistent with the selected issues paper “Vietnam: Credit Growth and Asset Market Valuations“, which finds that asset price and credit growth appear to be stronger than warranted by fundamentals. However, the methodology contains some weaknesses that could be",FALSE,normal
7,9,-3 -2 - 0 1 2 3 4 5,FALSE,garbage
7,10,0 1 2 3 4 5 6 7 8 9,FALSE,garbage
7,11,Ja n-,FALSE,garbage
7,12,05 Oc,FALSE,garbage
7,13,t-0 5,FALSE,garbage
7,14,Ju l-0,FALSE,garbage
7,15,6 Ap,FALSE,garbage
7,16,r-0 7,FALSE,garbage
7,17,Ja n-,FALSE,garbage
7,18,08 Oc,FALSE,garbage
7,19,t-0 8,FALSE,garbage
7,20,Ju l-0,FALSE,garbage
7,21,9 Ap,FALSE,garbage
7,22,r-1 0,FALSE,garbage
7,23,Ja n-,FALSE,garbage
7,24,11 Oc,FALSE,garbage
7,25,t-1 1,FALSE,garbage
7,26,Ju l-1,FALSE,garbage
7,27,2 Ap,FALSE,garbage
7,28,r-1 3,FALSE,garbage
7,29,Ja n-,FALSE,garbage
7,30,14 Oc,FALSE,garbage
7,31,t-1 4,FALSE,garbage
7,32,Ju l-1,FALSE,garbage
7,33,5 Ap,FALSE,garbage
7,34,r-1 6,FALSE,garbage
7,35,Ja n-,FALSE,garbage
7,36,17 Oc,FALSE,garbage
7,37,t-1 7,FALSE,garbage
7,38,Ju l-1,FALSE,garbage
7,39,8 Ap,FALSE,garbage
7,40,r-1 9,FALSE,garbage
7,41,Ja n-,FALSE,garbage
7,42,20 Oc,FALSE,garbage
7,43,t-2 0,FALSE,garbage
7,44,"Vietnam: MVF-FIN, 2005–2020 (In percent)",FALSE,normal
7,45,Output Gap (RHS) GDP growth Potential Growth,FALSE,normal
7,46,Sources: Authorities' Data and IMF Staff estimates.,FALSE,normal
7,47,(1) (2) Period 2000-17 2013-17,FALSE,normal
7,48,απld 0.43 *** 0.57 *** 1 - απld 0.57 0.43 αGAP 0.75 -0.22 αS 0.24 0.10,FALSE,normal
7,49,Observations 71 22 Adjusted R2 0.561445 0.861038,FALSE,normal
7,50,Regressions on πt,FALSE,normal
7,51,Source: IMF Staff Estimates.,FALSE,normal
7,52,NA,FALSE,empty
8,1,NA,FALSE,empty
8,2,VIETNAM,FALSE,normal
8,3,INTERNATIONAL MONETARY FUND 7,FALSE,page_footer
8,4,leading to an underestimation of the size of the financial imbalances and therefore an overestimation of potential output by this model. 3,FALSE,normal
8,5,D. Potential Output Estimates Using a Production Function Approach,FALSE,sectionheader
8,6,"8. In this approach, we use the following human-capital augmented production function:4",FALSE,normal
8,7,NA,FALSE,empty
8,8,NA,FALSE,empty
8,9,NA,FALSE,empty
8,10,"where: Yt = total GDP in year t; At = total factor productivity in year t; Kt = capital stock in year t; αt = income share of capital in year t; Lt = labor force in year t; Ht = human capital in year t; ht = level of human capital per unit of labor in year t; φ = return to education; and St = average years of schooling in year t. 9. Determining elasticities. Due to the unavailability of Vietnam-specific values, the output elasticity with respect to labor, or income share of labor, is determined on the basis of regional estimates. To the extent that Vietnam is integrated into the Asian value chain because of the growing FDI flows from the region, one can expect Vietnam’s output elasticity trends to follow that of its predecessors in the value chain. ASEAN-4 countries (Indonesia, Philippines, Thailand and Malaysia), China (and India) show similar trends of declining income share of labor associated with rising per capita incomes. These countries also exhibit steady increases in their capital intensity (i.e. capital to labor ratio), which was identified as a main factor in the decline of labor income shares in emerging markets.5 By using the approximated linear relationship between the capital to labor ratio and the income share of labor, we estimate Vietnam’s income share of labor.",FALSE,normal
8,11,"10. Human capital development. In this model, physical labor accumulation is augmented by human capital formation using data on years of schooling and return to education from the Barro- Lee database and Psacharopoulos and Patrinos (2004). Since the last reported data on schooling is as of 2010, we use a linear trend to extrapolate years of schooling in 2011–2023. It is worth mentioning that the present methodology only accounts for the “quantity” of education while the",FALSE,normal
8,12,"3 Credit gap is calculated using a HP filter and therefore, it is subject to end-point bias. Moreover, the estimates of credit gap may also be affected by weaknesses in GDP and credit data quality and by the fact that the estimates do not incorporate the effect of structural factors underlying the economic transformation underway in Vietnam. 4 The assumptions made for estimating this model are detailed in Appendix I. 5 IMF, 2017c.",FALSE,normal
8,13,NA,FALSE,empty
9,1,NA,FALSE,empty
9,2,VIETNAM,FALSE,normal
9,3,8 INTERNATIONAL MONETARY FUND,FALSE,page_footer
9,4,"recent literature emphasizes the “quality” of education which affects the returns to education. This is particularly relevant for Vietnam, given its strong 2015 PISA scores.",FALSE,normal
9,5,"11. Labor statistics. Vietnam is a young country (median age of 26) and enjoys a substantial demographic dividend.6 However, a declining population has led to a decline in the growth of the labor force since the mid-1990s. Participation rates, male and female, have been high at around 80 percent, largely above regional averages.",FALSE,normal
9,6,"12. Physical capital. After two decades of steady decline, investment growth picked up in 2014. In 2017, total investment grew by 10 percent. As a result, the physical capital stock growth accelerated in the last 5 years, to about 8 percent in 2017 (this includes the growth of high quality FDI capital in recent years).",FALSE,normal
9,7,"13. Total Factor Productivity. There have been three phases of productivity growth since the doi moi reforms launched in 1986. After a period of volatility, TFP growth averaged 2.1 percent until the Asian Financial Crisis. Between 2000−07, TFP grew more slowly, a little under 1 percent on average. The GFC and domestic financial turmoil in 2008 and 2011 led to a slowdown of TFP growth. Since 2013, TFP has recovered and grew at an average of 1.7 percent per year. 7 Regression analysis shows that the main drivers of TFP growth have been increasing FDI inflows, the declining share of employment in agriculture, declining credit to SOEs and increasing domestic private investment.",FALSE,normal
9,8,"14. Using the augmented production function approach, we estimate potential GDP growth at 6.5 percent in 2017. Potential GDP is obtained by summing the growth rates of physical 6 IMF, 2017a. 7 Due to data constraints, TFP also captures other factors such as education quality, capacity utilization and average hours worked.",FALSE,normal
9,9,NA,FALSE,empty
9,10,-2,FALSE,garbage
9,11,-1,FALSE,garbage
9,12,0,FALSE,garbage
9,13,1,FALSE,garbage
9,14,2,FALSE,garbage
9,15,3,FALSE,garbage
9,16,4,FALSE,garbage
9,17,19 86,FALSE,garbage
9,18,19 88,FALSE,garbage
9,19,19 90,FALSE,garbage
9,20,19 92,FALSE,garbage
9,21,19 94,FALSE,garbage
9,22,19 96,FALSE,garbage
9,23,19 98,FALSE,garbage
9,24,20 00,FALSE,garbage
9,25,20 02,FALSE,garbage
9,26,20 04,FALSE,garbage
9,27,20 06,FALSE,garbage
9,28,20 08,FALSE,garbage
9,29,20 10,FALSE,garbage
9,30,20 12,FALSE,garbage
9,31,20 14,FALSE,garbage
9,32,20 16,FALSE,garbage
9,33,20 18,FALSE,garbage
9,34,20 20,FALSE,garbage
9,35,20 22,FALSE,garbage
9,36,Vietnam: Total Factor Productivity Growth (In percent),FALSE,normal
9,37,Average 1.7,FALSE,normal
9,38,percent,FALSE,normal
9,39,Average 2.1,FALSE,normal
9,40,percent,FALSE,normal
9,41,Average 0.94,FALSE,normal
9,42,percent,FALSE,normal
9,43,Sources: Vietnamese authorities; PWT 8.1; and IMF Staff estimates.,FALSE,normal
9,44,‐10.0,FALSE,garbage
9,45,‐5.0,FALSE,garbage
9,46,0.0,FALSE,garbage
9,47,5.0,FALSE,garbage
9,48,10.0,FALSE,garbage
9,49,15.0,FALSE,garbage
9,50,20.0,FALSE,garbage
9,51,25.0,FALSE,garbage
9,52,30.0,FALSE,garbage
9,53,35.0,FALSE,garbage
9,54,0,FALSE,garbage
9,55,2,FALSE,garbage
9,56,4,FALSE,garbage
9,57,6,FALSE,garbage
9,58,8,FALSE,garbage
9,59,10,FALSE,garbage
9,60,12,FALSE,garbage
9,61,14,FALSE,garbage
9,62,19 94,FALSE,garbage
9,63,19 96,FALSE,garbage
9,64,19 98,FALSE,garbage
9,65,20 00,FALSE,garbage
9,66,20 02,FALSE,garbage
9,67,20 04,FALSE,garbage
9,68,20 06,FALSE,garbage
9,69,20 08,FALSE,garbage
9,70,20 10,FALSE,garbage
9,71,20 12,FALSE,garbage
9,72,20 14,FALSE,garbage
9,73,20 16,FALSE,garbage
9,74,20 18,FALSE,garbage
9,75,20 20,FALSE,garbage
9,76,20 22,FALSE,garbage
9,77,Investment growth (RHS) Capital growth (LHS),FALSE,normal
9,78,"Vietnam: Physical Capital, 1990–2023 (In percent)",FALSE,normal
9,79,Sources: Vietnamese authorities; PWT 8.1; and IMF Staff estimates.,FALSE,normal
9,80,40 45 50 55 60 65 70 75 80 85,FALSE,garbage
9,81,0.00 0.50 1.00 1.50 2.00 2.50 3.00 3.50 4.00 4.50 5.00,FALSE,garbage
9,82,19 90,FALSE,garbage
9,83,19 92,FALSE,garbage
9,84,19 94,FALSE,garbage
9,85,19 96,FALSE,garbage
9,86,19 98,FALSE,garbage
9,87,20 00,FALSE,garbage
9,88,20 02,FALSE,garbage
9,89,20 04,FALSE,garbage
9,90,20 06,FALSE,garbage
9,91,20 08,FALSE,garbage
9,92,20 10,FALSE,garbage
9,93,20 12,FALSE,garbage
9,94,20 14,FALSE,garbage
9,95,20 16,FALSE,garbage
9,96,20 18,FALSE,garbage
9,97,20 20,FALSE,garbage
9,98,20 22,FALSE,garbage
9,99,Labor force growth (LHS) Participation rate (RHS),FALSE,normal
9,100,"Vietnam: Labor Force, 1990–2023 (In percent)",FALSE,normal
9,101,Sources: Vietnamese authorities; PWT 8.1; and IMF Staff estimates.,FALSE,normal
9,102,NA,FALSE,empty
10,1,NA,FALSE,empty
10,2,VIETNAM,FALSE,normal
10,3,INTERNATIONAL MONETARY FUND 9,FALSE,page_footer
10,4,"capital, human capital and labor, since the cyclical components such as capacity utilization and unemployment are not included in these series. However, the TFP growth series, which contains de facto these cyclical factors, is filtered using a HP filter to obtain a potential TFP growth.",FALSE,normal
10,5,"15. The model can also be used to forecast potential output. The main assumptions regarding the GDP components are as follows.8 Investment is projected to grow at a rate of 10 percent in average, labor force growth to continue to decline at the rate of population growth and human capital growth to remain constant at 1.02 percent. We project a moderate improvement in average TFP growth due to the continued shift of labor away from agriculture and towards the more productive manufacturing sector, and increased FDI inflows and private sector participation. Regressions analysis supports a wide range of average TFP growth between 1.7 to 2.5 percent. An average TFP growth over 2 percent per year is unlikely to materialize in the current global and regional context, in which most countries have seen a worsening of productivity growth in the aftermath of the GFC and given the impact of aging on TFP growth.9 Hence, assuming continuity in the pace of structural reforms and improved fundamentals that have produced TFP growth in the recent past, we assume TFP to grow by an average 1.8 percent, similar to the 2014–17 average.",FALSE,normal
10,6,"16. Given these assumptions, potential growth could average 6.8 percent over the medium-term, reaching 7.3 percent by 2023 (see text Table and Figure).",FALSE,normal
10,7,E. Conclusions,FALSE,sectionheader
10,8,"17. The four methodologies provide a range of estimates for Vietnam’s potential output. On balance, we assess the potential growth estimate in Vietnam to be at 6.5 percent in 2017, higher than previous staff estimates of 6.2. The output gap is estimated at 0.4 percent in 2017. Potential",FALSE,normal
10,9,"8 Detailed assumptions are described in Appendix 1. 9 IMF, 2017b.",FALSE,normal
10,10,-2,FALSE,garbage
10,11,0,FALSE,garbage
10,12,2,FALSE,garbage
10,13,4,FALSE,garbage
10,14,6,FALSE,garbage
10,15,8,FALSE,garbage
10,16,10,FALSE,garbage
