page_number,paragraph_number,text,pages_to_skip,detection
5,2,"Table 1. Japan: Selected Economic Indicators, 2012–19 Nominal GDP: US$ 4,873 Billion (2017) GDP per capita: US$ 38,444 (2017) Population: 127 Million (2017) Quota: SDR 30.8 billion (2017) 2012 2013 2014 2015 2016 2017 2018 2019 Proj. (In percent change) Growth 1/ Real GDP 1.5 2.0 0.4 1.4 1.0 1.7 1.1 0.9 Domestic demand 2.3 2.4 0.4 1.0 0.4 1.2 0.9 1.1 Private consumption 2.0 2.4 -0.9 0.0 0.1 1.0 0.6 0.8 Business investment 4.1 3.7 5.4 3.4 0.6 2.9 4.7 3.4 Residential investment 2.5 8.0 -4.3 -1.0 5.7 2.7 -6.7 0.9 Government consumption 1.7 1.5 0.5 1.5 1.3 0.4 0.5 1.1 Public investment 2.7 6.7 0.7 -1.7 -0.1 1.2 -1.8 -5.9 Stockbuilding 2/ 0.0 -0.4 0.1 0.3 -0.2 -0.1 0.1 0.0 Net exports 2/ -0.8 -0.4 0.0 0.3 0.6 0.5 0.1 0.0 Exports of goods and services 3/ -0.1 0.8 9.3 2.9 1.7 6.7 3.9 2.1 Imports of goods and services 3/ 5.4 3.3 8.3 0.8 -1.6 3.4 3.2 2.3 Output Gap -3.7 -2.2 -2.6 -2.0 -1.8 -0.7 -0.3 0.1 (In annual average) Inflation CPI 4/ -0.1 0.3 2.8 0.8 -0.1 0.5 1.2 1.3",TRUE,normal
5,3,CPI excluding VAT -0.1 0.3 1.2 0.3 -0.1 0.5 1.2 1.1 Core Core CPI excluding VAT 5/ -0.4 -0.2 0.7 0.9 0.6 0.1 … …,TRUE,normal
5,4,GDP deflator -0.8 -0.3 1.7 2.1 0.3 -0.2 0.8 1.5 Unemployment rate 4.3 4.0 3.6 3.4 3.1 2.9 2.9 2.9,TRUE,normal
5,5,(In percent of GDP) Government General government Revenue 30.8 31.6 33.3 34.2 34.1 33.2 33.2 33.3 Expenditure 39.4 39.5 38.9 38.0 37.8 37.5 36.9 36.0 Overall Balance -8.6 -7.9 -5.6 -3.8 -3.7 -4.3 -3.7 -2.8 Primary balance -7.5 -7.0 -4.9 -3.2 -2.9 -3.8 -3.3 -2.6,TRUE,normal
5,6,"Structural primary balance -6.3 -6.4 -4.6 -3.6 -3.4 -3.7 -3.3 -2.6 Public debt, gross 229.0 232.5 236.1 231.3 235.6 237.6 238.2 236.6 (In percent change, end-period) Macro-financial",TRUE,normal
5,7,Base money 10.7 45.8 36.7 29.1 22.8 9.7 10.6 9.3 Broad money 2.2 3.5 2.9 3.0 3.9 3.5 3.6 3.1 Credit to the private sector 2.2 4.1 2.0 1.9 2.4 4.4 3.5 3.0 Non-financial corporate debt in percent of GDP 143.1 142.0 143.0 137.9 136.9 139.7 146.7 147.0 Household debt in percent of disposable income 98.3 100.2 100.8 100.5 100.8 101.7 101.1 101.0,TRUE,normal
5,8,"(In percent) Interest rate Overnight call rate, uncollateralized (end-period) 0.1 0.1 0.1 0.0 -0.1 -0.1 … … Three-month CD rate (annual average) 0.3 0.2 0.2 0.2 0.1 0.0 … … Official discount rate (end-period) 0.3 0.3 0.3 0.3 0.3 0.3 0.3 0.3 10-year JGB yield (e.o.p.) 0.9 0.7 0.6 0.4 0.0 0.1 0.1 0.2 (In billions of USD) Balance of payments",TRUE,normal
5,9,"Current account balance 59.7 45.9 36.8 136.4 194.9 196.1 183.7 196.2 Percent of GDP 1.0 0.9 0.8 3.1 3.9 4.0 3.6 3.8 Trade balance -53.9 -90.0 -99.9 -7.4 51.4 44.5 34.7 43.0 Percent of GDP -0.9 -1.7 -2.1 -0.2 1.0 0.9 0.7 0.8 Exports of goods, f.o.b. 776.0 695.0 699.7 622.1 636.3 689.2 750.0 766.6 Imports of goods, f.o.b. 829.9 784.9 799.7 629.5 585.0 644.8 715.3 723.7",TRUE,normal
5,10,"Energy imports 272.2 257.4 241.8 133.8 94.9 117.8 153.5 150.9 (In percent of GDP) FDI, net 1.9 2.8 2.4 3.0 2.7 3.1 2.6 2.8 Portfolio Investment 0.5 -5.4 -0.9 3.0 5.6 -1.1 -0.9 -0.8 (In billions of USD) Change in reserves -37.9 38.7 8.5 5.1 -5.7 23.6 10.5 11.0 Total reserves minus gold (in billions of US$) 1227.2 1237.3 1231.0 1207.1 1188.4 1232.4 … … (In annual average) Exchange rates Yen/dollar rate 79.8 97.6 105.9 121.0 108.8 112.2 109.8 109.3 Yen/euro rate 102.6 129.6 140.8 134.3 120.4 126.7 130.3 127.9 Real effective exchange rate (ULC-based, 2010=100) 106.5 86.3 78.2 75.3 85.1 78.3 … … Real effective exchange rate (CPI-based, 2010=100) 100.6 80.4 75.2 70.2 79.6 75.6 … … (In percent) Demographic Indicators",TRUE,normal
5,11,Population Growth -0.2 -0.2 -0.2 -0.1 0.0 -0.2 -0.2 -0.3 Old-age dependency 37.8 39.8 41.8 43.5 44.8 46.0 46.9 47.8,TRUE,normal
5,12,"Sources: IMF, Competitiveness Indicators System; OECD, and IMF staff estimates and projections as of October 2018 World Economic Outlook.",TRUE,normal
5,13,"1/ Annual growth rates and contributions are calculated from seasonally adjusted data. 2/ Contribution to GDP growth. 3/ 2014 export and import growth rates are inflated because of changes in the compilation of BoP statistics (BPM6) implying a break in the series relative to previous years. 4/ Including the effects of consumption tax increases in 2014, 2015, and 2019. 5/ Bank of Japan Measures of Underlying Inflation; excluding fresh food & energy.",TRUE,normal
5,14,NA,TRUE,empty
5,15,NA,TRUE,empty
6,1,NA,FALSE,empty
6,2,NA,FALSE,empty
6,3,NA,FALSE,empty
6,4,JAPAN STAFF REPORT FOR THE 2018 ARTICLE IV CONSULTATION,FALSE,normal
6,5,NA,FALSE,empty
6,6,"KEY ISSUES Context: The rapid aging and shrinking of Japan’s population will dominate economic policy making in coming decades—impelling a fresh look at the objectives and tools of Abenomics. Six years of Abenomics have yielded some important results, but achieving sustained high growth and durable reflation, while also tackling debt sustainability and a shifting global economic landscape, will require strengthened policies.",FALSE,normal
6,7,"Outlook and risks: Underlying growth is expected to remain solid, notwithstanding the scheduled increase in the consumption tax rate, and growth will move closer to potential over the medium term. Inflation is likely to remain below the Bank of Japan’s two-percent target under current policies. In line with the global outlook, the balance of risks has shifted to the downside. Japan’s macro-financial vulnerabilities, fiscal consolidation needs, and limited monetary policy space make the economy vulnerable to adverse shocks—particularly over the medium term as demographic trends intensify.",FALSE,normal
6,8,"Policies: The consultation centered on the macroeconomic effects of Japan’s demographics—a rapidly-aging and shrinking population—which under current policies implies a commensurate drag on real output. Mutually-supportive, reinvigorated, and credible policies are needed to bring Abenomics to full strength, to boost productivity and raise potential growth. Budgetary and income policies anchored by a well-specified and gradual medium-term fiscal consolidation plan would help support the Bank of Japan’s reflation efforts and ensure debt sustainability. Macro-structural reforms—with a level of government commitment and steady implementation that inspire public confidence—are imperative to unleash productivity gains, lift long-run growth, stabilize government debt, and counter deflationary effects. Monetary policy accommodation should be maintained, but more can be done to further strengthen the monetary policy framework and lift inflation expectations. Strengthened financial sector policies would lessen the financial risks from demographic headwinds, prolonged low interest rates, and low profitability.",FALSE,normal
6,9,NA,FALSE,empty
6,10,"November 6, 2018",FALSE,normal
6,11,NA,FALSE,empty
7,1,NA,TRUE,empty
7,2,JAPAN,TRUE,normal
7,3,2 INTERNATIONAL MONETARY FUND,TRUE,page_footer
7,4,Approved By Odd Per Brekk and Sanjaya Panth,TRUE,normal
7,5,"Discussions took place in Tokyo, Osaka, and Sendai between September 20 and October 4, 2018. The team comprised P. Cashin (head), M. Colacelli, G.H. Hong, K. Miyachi, T. Schneider, N. Westelius (all APD), and F. Han (MCM). The team was assisted by Office of Asia Pacific (OAP) staff, including K. Kashiwase and N. Miake. O.P. Brekk (APD) joined the concluding meetings. The Managing Director met with Prime Minister Abe, Finance Minister Aso, and Bank of Japan Governor Kuroda, and held a press conference at the end of the mission. M. Kaizuka and Y. Saito (both OED) joined the official meetings. S. Abebe and A. Le (both APD) assisted in the preparation of this report.",TRUE,normal
7,6,NA,TRUE,empty
7,7,CONTENTS,TRUE,normal
7,8,RECENT DEVELOPMENTS _______________________________________________________________________ 4,TRUE,normal
7,9,OUTLOOK AND RISKS ___________________________________________________________________________ 7,TRUE,normal
7,10,POLICIES: NAVIGATING DEMOGRAPHIC HEADWINDS ________________________________________ 8 A. Fiscal Policy—Near-Term Support and Long-Term Sustainability ______________________________ 9 B. Macro-Structural Agenda—Reinvigorated Reforms ___________________________________________ 13 C. Monetary Policy—In for the Long Haul ______________________________________________________ 16 D. Financial Sector Policies—Containing Risks ___________________________________________________ 18 E. External Position and Spillovers _______________________________________________________________ 21 F. Efforts in Tackling the Supply-Side of Corruption ______________________________________________ 23,TRUE,normal
7,11,"STAFF APPRAISAL _____________________________________________________________________________ 25 BOXES 1. What Explains Low Inflation Expectations in Japan? ___________________________________________ 28 2. Challenges for Regional Banks in Japan _______________________________________________________ 29 3. Demographics and Structural Reforms ________________________________________________________ 30 4. Demographics and the Natural Rate of Interest in Japan ______________________________________ 32 5. Crypto-Asset Regulation in Japan _____________________________________________________________ 33 6. Yen Appreciations, Safe Havens, and the Carry Trade _________________________________________ 34 FIGURES 1. Recent Economic Developments ______________________________________________________________ 35 2. Inflation Developments ________________________________________________________________________ 36 3. Monetary Policy Transmission _________________________________________________________________ 37 4. Financial Market Developments _______________________________________________________________ 39 5. Japanese Government Bond (JGB) Market Liquidity ___________________________________________ 40 6. Labor Market and Wage Developments _______________________________________________________ 41",TRUE,normal
7,12,NA,TRUE,empty
8,1,NA,TRUE,empty
8,2,JAPAN,TRUE,normal
8,3,INTERNATIONAL MONETARY FUND 3,TRUE,page_footer
8,4,"7. Fiscal Developments and Sustainability ________________________________________________________ 43 8. Demographic Headwinds, Gender and Inequality _____________________________________________ 44 TABLES 1. Selected Economic Indicators, 2012–19 _______________________________________________________ 45 2. Monetary Authority Accounts and Monetary Survey, 2012–19 ________________________________ 46 3. External Sector Summary, 2012–19 ____________________________________________________________ 47 4. General Government Operations, 2012–19 ____________________________________________________ 48 5. Medium-Term Projections, 2014–23 ___________________________________________________________ 49 6. Financial Soundness Indicators, 2010–18 ______________________________________________________ 50 7. Sustainable Development Goals Monitoring __________________________________________________ 51 8. Monthly Economic Indicators _________________________________________________________________ 52 ANNEXES I. Estimating Japan’s Potential Output ___________________________________________________________ 53 II. Financial Conditions and the Credit Cycle in Japan ____________________________________________ 55 III. Model-Based Growth and Inflation Projections for Japan _____________________________________ 57 IV. Risk Assessment Matrix _______________________________________________________________________ 59 V. Debt Sustainability Analysis ___________________________________________________________________ 61 VI. Progress on 2017 FSAP Key Recommendations ______________________________________________ 70 VII. Assessment of Japan’s External Sector _______________________________________________________ 71",TRUE,normal
8,5,NA,TRUE,empty
9,1,NA,FALSE,empty
9,2,JAPAN,FALSE,normal
9,3,4 INTERNATIONAL MONETARY FUND,FALSE,page_footer
9,4,"RECENT DEVELOPMENTS 1. In September, Prime Minister Abe was reelected as the President of the ruling Liberal Democratic Party. This clears the way for PM Abe to remain in office into 2021, which would make him Japan’s longest-serving prime minister. Abe’s reelection also allows the policies of Abenomics to continue. However, the internal LDP leadership debate highlighted several economic concerns resonating with Japanese public opinion—including high public debt, stagnation of household incomes, and the unevenness of economic gains. Constitutional reform to formally recognize Japan’s Self-Defense Force as a legitimate entity will also likely be a central administration objective in Abe’s remaining term.",FALSE,normal
9,5,NA,FALSE,empty
9,6,NA,FALSE,empty
9,7,"2. Economic growth is above potential, but inflation remains low. After a temporary soft patch early in the year, domestic demand recovered in the second quarter. With external demand expected to remain supportive, and despite recent natural disasters, real GDP growth is projected to stay above potential in 2018 at 1.1 percent. This will help narrow the output gap (staff estimate the output gap as small and negative, whereas the authorities estimate it as positive—the difference stems largely from diverging views on the impact of the Global Financial Crisis on potential growth, see Annex I). Headline and core inflation have gained momentum in recent months on the back of higher energy prices, but remain well below Bank of Japan’s (BoJ’s) two-percent target (Box 1). Wage growth remains weak despite tight labor market conditions.",FALSE,normal
9,8,-1.0,FALSE,garbage
9,9,-0.5,FALSE,garbage
9,10,0.0,FALSE,garbage
9,11,0.5,FALSE,garbage
9,12,1.0,FALSE,garbage
9,13,1.5,FALSE,garbage
9,14,2.0,FALSE,garbage
9,15,2016Q1 2016Q3 2017Q1 2017Q3 2018Q1,FALSE,garbage
9,16,Private gross fixed investment Government spending Net exports Private consumption Private inventories (change) Real growth (QoQ),FALSE,normal
9,17,Source: Haver Analytics.,FALSE,normal
9,18,"Contributions to Real GDP (In percent QoQ, SA)",FALSE,normal
9,19,2018Q2 -1.0,FALSE,garbage
9,20,-0.5,FALSE,garbage
9,21,0.0,FALSE,garbage
9,22,0.5,FALSE,garbage
9,23,1.0,FALSE,garbage
9,24,1.5,FALSE,garbage
9,25,2.0,FALSE,garbage
9,26,Jan-17 Apr-17 Jul-17 Oct-17 Jan-18 Apr-18 Jul-18,FALSE,normal
9,27,Inflation Indicators (In percent YoY),FALSE,normal
9,28,Headline w/o VAT,FALSE,normal
9,29,Core core (ex. fresh food and energy) w/o VAT,FALSE,normal
9,30,Sources: Haver Analytics; IMF staff estimates. Sep-18,FALSE,normal
9,31,-4,FALSE,garbage
9,32,-2,FALSE,garbage
9,33,0,FALSE,garbage
9,34,2,FALSE,garbage
9,35,4,FALSE,garbage
9,36,6,FALSE,garbage
9,37,2005Q2 2007Q3 2009Q4 2012Q1 2014Q2 2016Q3,FALSE,garbage
9,38,Financial condition index 1/ Credit cycle 2/,FALSE,normal
9,39,Tighter,FALSE,normal
9,40,Japan: Financial Conditions Index and Credit Cycle (Index and percent),FALSE,normal
9,41,2018Q2,FALSE,garbage
9,42,"Sources: Bank of Japan; Ministry of Finance; Haver Analytics; and IMF staff estimates. 1/ Estimated as the first principal component of (standardized) JGB yield spreads, money market spreads, credit spreads of corporate bonds with different ratings, the first difference of logarithms of stock prices and nominal effective exchange rate, and credit to the corporate and household sectors. See Annex II for the detailed calculations. 2/ Estimated as the first principal component of the HP-filtered credit-to-GDP ratio and year- on-year real credit growth (deflated by CPI).",FALSE,normal
9,43,NA,FALSE,empty
10,1,NA,FALSE,empty
10,2,JAPAN,FALSE,normal
10,3,INTERNATIONAL MONETARY FUND 5,FALSE,page_footer
10,4,"3. Financial conditions have tightened slightly, but remain accommodative (Annex II). Domestic credit growth weakened over the past year, super-long yields drifted up, and dollar funding costs rose significantly. Heightened global uncertainty contributed to a slight appreciation in the yen and weaker equity prices. However, lending by regional banks to small enterprises continued to grow rapidly and indirect overseas investments via investment trusts remained strong (Box 2). Also, insurance companies and pension funds shifted from U.S. Treasuries to more risky U.S. securities with higher yields.",FALSE,normal
10,5,4. Fiscal consolidation was delayed and progress on structural reforms remained slow.,FALSE,normal
10,6,"• Fiscal policy. The authorities announced the “New Plan to Advance Economic and Fiscal Revitalization” in June, based on the interim fiscal review. The plan postponed the primary surplus target from FY2020 to a more realistic FY2025, but made limited progress in strengthening the fiscal framework by continuing to rely on relatively optimistic growth assumptions. While the plan set up a review of the social security system by FY2020, the current framework lacks a long-term plan to address the increases in social security expenditures and ensure debt sustainability. The government has reaffirmed its commitment to the October 2019 two-percentage point consumption tax rate increase, but associated mitigating measures are yet to be fully specified.1",FALSE,normal
10,7,"• Structural policies. Labor market legislation (staff’s top reform priority) was passed by the Diet in June. Its effectiveness in boosting productivity and wages will depend on implementation, including the equal-pay for equal-work guidelines on acceptable reasons for worker wage differentials. Progress was made on enhancing labor supply—women and older workers’ participation rates are on a rising trend, and foreign labor is increasing. However, efforts to further eliminate disincentives to regular work stemming from the tax and social security system have been left out of the policy debate over the past year, and progress remains slow regarding deregulation. In contrast, revisions and guidelines for the corporate governance code (staff’s second-tier priority) were completed recently. Trade reforms (staff’s third-tier priority) have also",FALSE,normal
10,8,"1 At the Cabinet meeting on October 15 2018, PM Abe stated that the government will take all possible measures to mitigate the impact of the planned consumption tax increase. On top of already announced policy measures such as a reduced tax rate for food and non-alcoholic beverages, the government will formulate additional measures to address demand fluctuations. This will likely include support for small and medium-size retailers through a consumer reward points scheme, and fiscal measures to support durable consumption including automobiles and housing.",FALSE,normal
10,9,-6,FALSE,garbage
10,10,-5,FALSE,garbage
10,11,-4,FALSE,garbage
10,12,-3,FALSE,garbage
10,13,-2,FALSE,garbage
10,14,-1,FALSE,garbage
10,15,0,FALSE,garbage
10,16,1,FALSE,garbage
10,17,FY12 FY14 FY16 FY18 FY20 FY22 FY24 FY26,FALSE,normal
10,18,Authorities' baseline 1/ Authorities’ reform (growth achieved) 2/,FALSE,normal
10,19,Primary Balance Projections (In percent of GDP. Central and local government basis),FALSE,normal
10,20,Sources: Japan Cabinet Office. 1/ Assumes 1.3 percent real and 1.8 nominal GDP growth (FY2018-FY2027 average). 2/ Assumes 1.8 percent real and 3.1 nominal GDP growth (FY2018-FY2027 average).,FALSE,normal
10,21,PB surplus target,FALSE,normal
10,22,FY27,FALSE,garbage
10,23,NA,FALSE,empty
11,1,NA,FALSE,empty
11,2,JAPAN,FALSE,normal
11,3,6 INTERNATIONAL MONETARY FUND,FALSE,page_footer
11,4,"accelerated, with the Japan-EU trade agreement and the Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP).",FALSE,normal
11,5,5. The monetary framework was made more sustainable and the supervisory framework more forward-looking.,FALSE,normal
11,6,"• Monetary policy. Facing rising concerns about side-effects from prolonged monetary easing, the BoJ decided in July to widen the range for the 10-year yield, in effect allowing yields to drift upward. BoJ also announced that future Exchange-Traded- Funds (ETF) purchases would depend on market conditions. To address recurrent speculation of a premature policy normalization, the BoJ explicitly committed to keep short and long-term policy rates low for an extended period of time.",FALSE,normal
11,7,"• Financial policies. The Japanese Financial Services Agency (JFSA) is moving towards a new forward-looking and dynamic supervisory framework. JFSA is also assessing the sustainability of regional banks’ business models, given demographic and low profitability challenges. Implementation of other main FSAP recommendations—particularly on macroprudential policies, and crisis management and resolution—is incomplete.",FALSE,normal
11,8,Authorities’ Views,FALSE,normal
11,9,"6. The authorities noted that the economy is expanding moderately in a well- balanced manner, but that inflation developments remain weak. The authorities highlighted that growth is supported by both domestic demand and external demand where corporate profits and fixed business investment remain favorable, even after accounting for recent natural disasters. However, the authorities also noted that inflation has been sluggish despite a steadily improving labor market and a positive output gap. They argued that this partly reflects firms’ preference to invest in labor-saving technology rather than raise prices and wages. The authorities explained that the new fiscal plan is a step toward making the fiscal consolidation path more realistic, and noted that structural reforms are progressing, including the preparation of the Work Style Reform implementation guidelines. They clarified that the adjustments to the monetary policy framework do not constitute a change in policy stance, but instead improve the sustainability of the framework. The JFSA highlighted that the organizational changes to the JFSA included in the revisions to the supervisory framework should help bring a macro perspective into supervision.",FALSE,normal
11,10,-0.25 -0.20 -0.15 -0.10 -0.05 0.00 0.05 0.10 0.15 0.20 0.25,FALSE,garbage
11,11,Se p-,FALSE,garbage
11,12,16,FALSE,garbage
11,13,No v-,FALSE,garbage
11,14,16,FALSE,garbage
11,15,Ja n-,FALSE,garbage
11,16,17,FALSE,garbage
11,17,M ar,FALSE,garbage
11,18,-1 7,FALSE,garbage
11,19,M ay,FALSE,garbage
11,20,-1 7,FALSE,garbage
11,21,Ju l-1,FALSE,garbage
11,22,7,FALSE,garbage
11,23,Se p-,FALSE,garbage
11,24,17,FALSE,garbage
11,25,No v-,FALSE,garbage
11,26,17,FALSE,garbage
11,27,Ja n-,FALSE,garbage
11,28,18,FALSE,garbage
11,29,M ar,FALSE,garbage
11,30,-1 8,FALSE,garbage
11,31,M ay,FALSE,garbage
11,32,-1 8,FALSE,garbage
11,33,Ju l-1,FALSE,garbage
11,34,8,FALSE,garbage
11,35,Se p-,FALSE,garbage
11,36,18,FALSE,garbage
11,37,10-year JGB yield Range,FALSE,normal
11,38,JGB 10-year Yield and Range1/ (In percent),FALSE,normal
11,39,1/ Red circles represent episodes when the unlimited fixed rate facility was accessed by financial institutions. Black circles represent episodes when the facility was made available but not accesed.,FALSE,normal
11,40,Source: Haver Analytics.,FALSE,normal
11,41,"Nov 17, 2016 Feb. 2, 2018Feb 3, 2017 Jul 7, 2017",FALSE,normal
11,42,"Jul. 27 and 30, 2018",FALSE,normal
11,43,"Jul. 23, 2018",FALSE,garbage
11,44,Oc t-1,FALSE,garbage
11,45,8,FALSE,garbage
11,46,NA,FALSE,empty
12,1,NA,FALSE,empty
12,2,JAPAN,FALSE,normal
12,3,INTERNATIONAL MONETARY FUND 7,FALSE,page_footer
12,4,"OUTLOOK AND RISKS 7. Underlying growth is expected to remain solid, notwithstanding the scheduled increase in the consumption tax rate. Real GDP growth is projected to stay above potential in 2018 at 1.1 percent, assuming that external demand remains supportive and the economy bounces back from recent natural disasters. Without effective mitigating measures, the implementation of the consumption tax increase is likely to lead to volatility in private consumption and investment. The effect of the tax increase is expected to carry past 2019 and adversely affect domestic demand and overall growth in 2020. Over the medium term, growth is expected to moderate and the output gap to close. Following a consumption tax-induced spike in 2020, inflation will rise over the medium term, but likely remain below target (see Annex III).",FALSE,normal
